Invoice_ID,Invoice_Date,Due_Date,Customer_ID,Department_ID,Invoice_Category,Invoice_Amount,Paid_Amount,Outstanding_Amount,Payment_Status,Region_ID
INV-005650,2025-01-14,2025-02-13,CUS-01344,DEP-008,Consulting,9632.03,0.0,9632.03,Pending,REG-05
INV-005778,2025-01-14,2025-02-28,CUS-01472,DEP-008,Support,36850.57,36850.57,0.0,Paid,REG-05
INV-006249,2025-01-14,2025-03-15,CUS-00377,DEP-003,Subscription,7102.78,2479.59,4623.19,Partially Paid,REG-04
INV-006398,2025-01-14,2025-02-28,CUS-00718,DEP-003,Other Revenue,46635.94,46635.94,0.0,Paid,REG-06
INV-006826,2025-01-14,2025-02-28,CUS-01797,DEP-002,Product Sales,8246.84,8246.84,0.0,Paid,REG-02
INV-007071,2025-01-14,2025-03-15,CUS-01569,DEP-006,Implementation,5922.34,592.23,5330.11,Pending,REG-03
INV-008407,2025-01-14,2025-01-29,CUS-01398,DEP-002,Other Revenue,70346.4,0.0,70346.4,Overdue,REG-06
INV-008602,2025-01-14,2025-02-28,CUS-01314,DEP-005,Consulting,5720.05,4659.22,1060.83,Partially Paid,REG-02
INV-008815,2025-01-14,2025-02-13,CUS-00083,DEP-009,Other Revenue,46057.14,46057.14,0.0,Paid,REG-01
INV-009102,2025-01-14,2025-02-13,CUS-00138,DEP-007,Product Sales,40772.51,40772.51,0.0,Paid,REG-03
INV-011369,2025-01-14,2025-02-13,CUS-00341,DEP-001,Support,15524.18,0.0,15524.18,Pending,REG-03
INV-012806,2025-01-14,2025-02-13,CUS-00167,DEP-008,Implementation,6037.27,6037.27,0.0,Paid,REG-04
INV-012997,2025-01-14,2025-01-29,CUS-00533,DEP-002,Implementation,12030.69,5553.11,6477.58,Partially Paid,REG-02
INV-013138,2025-01-14,2025-02-13,CUS-01291,DEP-001,Implementation,2630.42,2630.42,0.0,Paid,REG-05
INV-013943,2025-01-14,2025-02-13,CUS-00358,DEP-002,Service Revenue,16675.08,5520.97,11154.11,Partially Paid,REG-08
INV-001126,2025-01-15,2025-03-16,CUS-00725,DEP-009,Product Sales,42287.7,0.0,42287.7,Overdue,REG-02
INV-003422,2025-01-15,2025-02-14,CUS-01942,DEP-005,Consulting,26411.35,0.0,26411.35,Pending,REG-06
INV-003477,2025-01-15,2025-02-14,CUS-00919,DEP-003,Support,11456.43,11456.43,0.0,Paid,REG-05
INV-004264,2025-01-15,2025-02-14,CUS-00011,DEP-006,Other Revenue,13285.43,2657.09,10628.34,Overdue,REG-03
INV-004638,2025-01-15,2025-03-01,CUS-01912,DEP-005,Maintenance,2342.17,2342.17,0.0,Paid,REG-07
INV-004718,2025-01-15,2025-02-14,CUS-00116,DEP-006,Other Revenue,19110.43,14002.99,5107.44,Partially Paid,REG-01
INV-005329,2025-01-15,2025-01-30,CUS-01123,DEP-005,Support,11006.19,0.0,11006.19,Cancelled,REG-08
INV-005658,2025-01-15,2025-03-01,CUS-01888,DEP-005,Service Revenue,116172.25,116172.25,0.0,Paid,REG-04
INV-005954,2025-01-15,2025-01-30,CUS-01339,DEP-006,Implementation,10790.48,10790.48,0.0,Paid,REG-05
INV-006922,2025-01-15,2025-01-30,CUS-01091,DEP-007,Other Revenue,19907.47,19907.47,0.0,Paid,REG-06
INV-007292,2025-01-15,2025-02-14,CUS-01824,DEP-009,Consulting,12785.65,12785.65,0.0,Paid,REG-04
INV-008075,2025-01-15,2025-02-14,CUS-01374,DEP-009,Other Revenue,13995.94,13995.94,0.0,Paid,REG-08
INV-008189,2025-01-15,2025-02-14,CUS-01409,DEP-007,Other Revenue,28409.29,28409.29,0.0,Paid,REG-06
INV-008388,2025-01-15,2025-01-30,CUS-01187,DEP-008,Maintenance,21326.59,15263.36,6063.23,Partially Paid,REG-06
INV-009018,2025-01-15,2025-02-14,CUS-01863,DEP-010,Subscription,15099.16,1509.92,13589.24,Pending,REG-02
INV-010781,2025-01-15,2025-02-14,CUS-01465,DEP-009,Support,128520.69,0.0,128520.69,Overdue,REG-05
INV-013077,2025-01-15,2025-02-14,CUS-00272,DEP-005,Support,13362.45,0.0,13362.45,Cancelled,REG-05
INV-013332,2025-01-15,2025-03-01,CUS-01251,DEP-005,Maintenance,10711.58,0.0,10711.58,Overdue,REG-04
INV-014213,2025-01-15,2025-03-16,CUS-01483,DEP-009,Product Sales,33344.81,33344.81,0.0,Paid,REG-04
INV-014446,2025-01-15,2025-02-14,CUS-00550,DEP-010,Support,10718.48,0.0,10718.48,Cancelled,REG-07
INV-014703,2025-01-15,2025-02-14,CUS-01054,DEP-007,Consulting,23581.55,10808.01,12773.54,Partially Paid,REG-04
INV-014823,2025-01-15,2025-03-01,CUS-00457,DEP-004,Service Revenue,7361.47,7361.47,0.0,Paid,REG-08
INV-000488,2025-01-16,2025-01-31,CUS-01161,DEP-003,Maintenance,43294.84,43294.84,0.0,Paid,REG-08
INV-002484,2025-01-16,2025-03-17,CUS-01842,DEP-006,Consulting,19521.89,1952.19,17569.7,Pending,REG-04
INV-002627,2025-01-16,2025-03-02,CUS-00671,DEP-002,Product Sales,94000.85,94000.85,0.0,Paid,REG-04
INV-003389,2025-01-16,2025-02-15,CUS-00365,DEP-007,Other Revenue,21140.41,0.0,21140.41,Pending,REG-08
INV-003394,2025-01-16,2025-02-15,CUS-00346,DEP-007,Service Revenue,17165.81,17165.81,0.0,Paid,REG-06
INV-004736,2025-01-16,2025-02-15,CUS-00646,DEP-003,Subscription,8867.79,8867.79,0.0,Paid,REG-01
INV-005271,2025-01-16,2025-02-15,CUS-00678,DEP-009,Maintenance,5875.28,5875.28,0.0,Paid,REG-07
INV-005379,2025-01-16,2025-02-15,CUS-01769,DEP-006,Consulting,22351.74,18663.31,3688.43,Partially Paid,REG-03
INV-005697,2025-01-16,2025-02-15,CUS-01917,DEP-007,Service Revenue,13986.47,13986.47,0.0,Paid,REG-03
INV-007456,2025-01-16,2025-02-15,CUS-00219,DEP-003,Implementation,4487.0,4487.0,0.0,Paid,REG-05
INV-007615,2025-01-16,2025-02-15,CUS-00338,DEP-009,Subscription,6018.94,6018.94,0.0,Paid,REG-02
INV-008954,2025-01-16,2025-02-15,CUS-00231,DEP-004,Implementation,12469.81,1246.98,11222.83,Overdue,REG-01
INV-009101,2025-01-16,2025-02-15,CUS-00152,DEP-001,Other Revenue,25495.7,2549.57,22946.13,Pending,REG-04
INV-009395,2025-01-16,2025-01-31,CUS-01434,DEP-003,Consulting,12206.98,5149.67,7057.31,Partially Paid,REG-03
INV-009519,2025-01-16,2025-02-15,CUS-01042,DEP-005,Support,25903.54,25903.54,0.0,Paid,REG-01
INV-009639,2025-01-16,2025-02-15,CUS-00370,DEP-002,Subscription,15943.6,0.0,15943.6,Pending,REG-03
INV-009669,2025-01-16,2025-03-02,CUS-00559,DEP-003,Implementation,32491.35,32491.35,0.0,Paid,REG-06
INV-012028,2025-01-16,2025-02-15,CUS-01844,DEP-003,Consulting,27806.61,27806.61,0.0,Paid,REG-02
INV-012938,2025-01-16,2025-03-02,CUS-00739,DEP-001,Other Revenue,32129.0,32129.0,0.0,Paid,REG-01
INV-013202,2025-01-16,2025-03-02,CUS-00787,DEP-008,Consulting,9593.76,0.0,9593.76,Pending,REG-07
INV-013511,2025-01-16,2025-02-15,CUS-01397,DEP-009,Service Revenue,14027.89,14027.89,0.0,Paid,REG-01
INV-001146,2025-01-17,2025-03-18,CUS-02000,DEP-008,Service Revenue,13687.99,13687.99,0.0,Paid,REG-06
INV-001903,2025-01-17,2025-03-18,CUS-01431,DEP-010,Other Revenue,25511.14,25511.14,0.0,Paid,REG-07
INV-002118,2025-01-17,2025-02-16,CUS-00503,DEP-010,Support,14035.24,0.0,14035.24,Overdue,REG-04
INV-002502,2025-01-17,2025-02-16,CUS-01061,DEP-010,Product Sales,27891.81,27891.81,0.0,Paid,REG-07
INV-003073,2025-01-17,2025-02-01,CUS-00602,DEP-004,Service Revenue,16916.21,0.0,16916.21,Pending,REG-08
INV-003132,2025-01-17,2025-02-16,CUS-01020,DEP-006,Maintenance,4758.47,0.0,4758.47,Overdue,REG-04
INV-007630,2025-01-17,2025-02-16,CUS-01830,DEP-005,Support,16007.48,8630.2,7377.28,Partially Paid,REG-01
INV-008433,2025-01-17,2025-02-01,CUS-01815,DEP-001,Subscription,4273.11,4273.11,0.0,Paid,REG-02
INV-011245,2025-01-17,2025-02-16,CUS-01857,DEP-005,Support,21237.02,21237.02,0.0,Paid,REG-06
INV-012095,2025-01-17,2025-03-03,CUS-01563,DEP-010,Implementation,32463.37,10607.13,21856.24,Partially Paid,REG-03
INV-012203,2025-01-17,2025-02-01,CUS-01466,DEP-009,Consulting,7270.83,7270.83,0.0,Paid,REG-08
INV-013350,2025-01-17,2025-02-16,CUS-00116,DEP-009,Support,210101.06,78642.13,131458.93,Partially Paid,REG-04
INV-013649,2025-01-17,2025-02-16,CUS-00248,DEP-009,Maintenance,12388.14,0.0,12388.14,Overdue,REG-08
INV-014113,2025-01-17,2025-02-16,CUS-00253,DEP-008,Service Revenue,7755.79,7755.79,0.0,Paid,REG-01
INV-014964,2025-01-17,2025-03-03,CUS-00136,DEP-005,Subscription,18966.16,18966.16,0.0,Paid,REG-07
INV-001496,2025-01-18,2025-02-17,CUS-00851,DEP-002,Consulting,13657.02,11350.25,2306.77,Partially Paid,REG-07
INV-001637,2025-01-18,2025-02-17,CUS-01810,DEP-001,Support,6860.42,0.0,6860.42,Pending,REG-03
INV-002608,2025-01-18,2025-02-17,CUS-01696,DEP-007,Service Revenue,4008.46,4008.46,0.0,Paid,REG-02
INV-004052,2025-01-18,2025-02-17,CUS-00576,DEP-007,Subscription,22719.71,22719.71,0.0,Paid,REG-08
INV-005045,2025-01-18,2025-02-17,CUS-01726,DEP-002,Subscription,8442.74,8442.74,0.0,Paid,REG-01
INV-005343,2025-01-18,2025-02-02,CUS-00399,DEP-005,Subscription,49011.11,0.0,49011.11,Pending,REG-06
INV-006072,2025-01-18,2025-02-17,CUS-00355,DEP-002,Implementation,15503.18,15503.18,0.0,Paid,REG-02
INV-007077,2025-01-18,2025-02-02,CUS-00428,DEP-001,Other Revenue,36697.91,0.0,36697.91,Pending,REG-02
INV-007778,2025-01-18,2025-02-17,CUS-00164,DEP-010,Subscription,9065.55,3770.65,5294.9,Partially Paid,REG-01
INV-008683,2025-01-18,2025-02-02,CUS-00086,DEP-007,Support,6268.62,6268.62,0.0,Paid,REG-04
INV-008891,2025-01-18,2025-02-17,CUS-00511,DEP-005,Product Sales,21348.38,21348.38,0.0,Paid,REG-04
INV-009751,2025-01-18,2025-02-02,CUS-00897,DEP-008,Other Revenue,18550.56,0.0,18550.56,Pending,REG-07
INV-010125,2025-01-18,2025-03-04,CUS-00480,DEP-006,Other Revenue,6102.72,6102.72,0.0,Paid,REG-07
INV-011103,2025-01-18,2025-03-19,CUS-01999,DEP-003,Subscription,8779.05,8779.05,0.0,Paid,REG-08
INV-011693,2025-01-18,2025-02-17,CUS-01747,DEP-004,Consulting,25507.87,25507.87,0.0,Paid,REG-08
INV-012248,2025-01-18,2025-02-17,CUS-00651,DEP-007,Subscription,5198.69,0.0,5198.69,Overdue,REG-01
INV-013491,2025-01-18,2025-02-17,CUS-00168,DEP-003,Subscription,48797.59,4879.76,43917.83,Pending,REG-07
INV-014260,2025-01-18,2025-02-17,CUS-00899,DEP-003,Product Sales,16908.32,4448.75,12459.57,Partially Paid,REG-02
INV-014652,2025-01-18,2025-02-17,CUS-00443,DEP-004,Subscription,49413.81,49413.81,0.0,Paid,REG-02
INV-014792,2025-01-18,2025-02-02,CUS-01119,DEP-008,Implementation,25882.72,0.0,25882.72,Overdue,REG-02
INV-000676,2025-01-19,2025-02-18,CUS-01194,DEP-007,Support,58954.25,0.0,58954.25,Overdue,REG-01
INV-000885,2025-01-19,2025-02-03,CUS-00960,DEP-007,Implementation,13298.42,13298.42,0.0,Paid,REG-06
INV-001127,2025-01-19,2025-02-18,CUS-00743,DEP-003,Implementation,40934.7,40934.7,0.0,Paid,REG-08
INV-001620,2025-01-19,2025-03-05,CUS-01280,DEP-010,Implementation,17459.79,1745.98,15713.81,Overdue,REG-08
INV-002116,2025-01-19,2025-02-18,CUS-01541,DEP-006,Service Revenue,12428.54,12428.54,0.0,Paid,REG-06
INV-002915,2025-01-19,2025-03-05,CUS-00492,DEP-006,Subscription,14511.88,4593.21,9918.67,Partially Paid,REG-01
INV-002936,2025-01-19,2025-02-18,CUS-01723,DEP-010,Consulting,48337.26,48337.26,0.0,Paid,REG-04
INV-003403,2025-01-19,2025-03-05,CUS-01394,DEP-007,Other Revenue,6323.22,0.0,6323.22,Pending,REG-01
INV-004297,2025-01-19,2025-03-20,CUS-00743,DEP-001,Subscription,13526.52,0.0,13526.52,Pending,REG-03
INV-004495,2025-01-19,2025-02-18,CUS-00303,DEP-007,Service Revenue,20426.97,20426.97,0.0,Paid,REG-04
INV-005114,2025-01-19,2025-02-03,CUS-00823,DEP-005,Support,55913.82,55913.82,0.0,Paid,REG-02
INV-005946,2025-01-19,2025-02-18,CUS-01018,DEP-002,Implementation,26126.44,26126.44,0.0,Paid,REG-06
INV-006447,2025-01-19,2025-03-05,CUS-00597,DEP-004,Consulting,60649.52,0.0,60649.52,Overdue,REG-04
INV-009320,2025-01-19,2025-02-18,CUS-00212,DEP-007,Consulting,34115.87,34115.87,0.0,Paid,REG-04
INV-010626,2025-01-19,2025-02-18,CUS-01347,DEP-005,Product Sales,12938.04,0.0,12938.04,Overdue,REG-02
INV-011087,2025-01-19,2025-02-03,CUS-01663,DEP-010,Consulting,8801.62,8801.62,0.0,Paid,REG-07
INV-012741,2025-01-19,2025-03-05,CUS-00432,DEP-003,Service Revenue,21514.03,7521.4,13992.63,Partially Paid,REG-01
INV-013901,2025-01-19,2025-03-05,CUS-00391,DEP-004,Support,7916.79,7916.79,0.0,Paid,REG-08
INV-014185,2025-01-19,2025-02-03,CUS-00020,DEP-006,Subscription,14613.95,14613.95,0.0,Paid,REG-03
INV-000222,2025-01-20,2025-03-06,CUS-01598,DEP-004,Subscription,10448.78,6179.28,4269.5,Partially Paid,REG-02
INV-000685,2025-01-20,2025-02-19,CUS-00735,DEP-006,Service Revenue,18800.5,9183.96,9616.54,Partially Paid,REG-08
INV-000763,2025-01-20,2025-03-21,CUS-01568,DEP-001,Other Revenue,12357.48,0.0,12357.48,Overdue,REG-01
INV-001794,2025-01-20,2025-02-19,CUS-01030,DEP-005,Implementation,7058.16,4376.98,2681.18,Partially Paid,REG-07
INV-002037,2025-01-20,2025-02-19,CUS-01694,DEP-003,Maintenance,55454.47,55454.47,0.0,Paid,REG-06
INV-004584,2025-01-20,2025-03-06,CUS-00813,DEP-007,Product Sales,13151.08,13151.08,0.0,Paid,REG-06
INV-004796,2025-01-20,2025-02-19,CUS-00918,DEP-002,Service Revenue,6869.45,0.0,6869.45,Cancelled,REG-04
INV-005366,2025-01-20,2025-02-19,CUS-00994,DEP-008,Product Sales,64191.88,64191.88,0.0,Paid,REG-03
INV-007162,2025-01-20,2025-02-19,CUS-00091,DEP-006,Product Sales,17807.01,17807.01,0.0,Paid,REG-07
INV-007291,2025-01-20,2025-02-19,CUS-00556,DEP-001,Other Revenue,10030.15,10030.15,0.0,Paid,REG-02
INV-007486,2025-01-20,2025-02-19,CUS-01092,DEP-001,Other Revenue,27529.78,23212.21,4317.57,Partially Paid,REG-03
INV-010130,2025-01-20,2025-02-19,CUS-00038,DEP-002,Product Sales,19815.04,0.0,19815.04,Cancelled,REG-07
INV-010211,2025-01-20,2025-02-19,CUS-01611,DEP-002,Other Revenue,63069.01,63069.01,0.0,Paid,REG-08
INV-010517,2025-01-20,2025-02-19,CUS-01954,DEP-003,Maintenance,7230.66,7230.66,0.0,Paid,REG-05
INV-011202,2025-01-20,2025-03-21,CUS-00636,DEP-009,Other Revenue,22540.63,13885.02,8655.61,Partially Paid,REG-08
INV-011697,2025-01-20,2025-02-19,CUS-00475,DEP-003,Other Revenue,14777.35,14777.35,0.0,Paid,REG-07
INV-014088,2025-01-20,2025-02-19,CUS-01000,DEP-007,Maintenance,14083.6,14083.6,0.0,Paid,REG-02
INV-000006,2025-01-21,2025-03-22,CUS-01101,DEP-001,Consulting,38215.36,0.0,38215.36,Overdue,REG-02
INV-000398,2025-01-21,2025-02-20,CUS-01543,DEP-010,Product Sales,22393.14,8495.11,13898.03,Partially Paid,REG-08
INV-001778,2025-01-21,2025-02-20,CUS-01606,DEP-003,Consulting,49066.8,0.0,49066.8,Cancelled,REG-05
INV-002032,2025-01-21,2025-02-20,CUS-00686,DEP-010,Other Revenue,2331.4,2331.4,0.0,Paid,REG-01
INV-002052,2025-01-21,2025-02-20,CUS-01855,DEP-002,Subscription,3463.12,2155.11,1308.01,Partially Paid,REG-03
INV-004976,2025-01-21,2025-02-20,CUS-00748,DEP-008,Maintenance,5743.69,5743.69,0.0,Paid,REG-02
INV-007184,2025-01-21,2025-02-20,CUS-00473,DEP-002,Product Sales,56249.48,56249.48,0.0,Paid,REG-05
INV-008386,2025-01-21,2025-02-20,CUS-01009,DEP-001,Other Revenue,9829.64,9829.64,0.0,Paid,REG-02
INV-009170,2025-01-21,2025-02-20,CUS-01091,DEP-005,Maintenance,11323.58,0.0,11323.58,Pending,REG-01
INV-010110,2025-01-21,2025-02-20,CUS-01171,DEP-008,Consulting,43004.56,4300.46,38704.1,Pending,REG-03
INV-010254,2025-01-21,2025-02-20,CUS-00868,DEP-001,Other Revenue,60653.02,0.0,60653.02,Overdue,REG-07
INV-010770,2025-01-21,2025-02-20,CUS-00317,DEP-003,Other Revenue,22723.63,0.0,22723.63,Pending,REG-08
INV-010868,2025-01-21,2025-03-07,CUS-00875,DEP-008,Service Revenue,13864.61,0.0,13864.61,Pending,REG-05
INV-012239,2025-01-21,2025-02-20,CUS-01182,DEP-007,Implementation,51377.05,51377.05,0.0,Paid,REG-07
INV-012406,2025-01-21,2025-02-20,CUS-01746,DEP-010,Implementation,9968.89,996.89,8972.0,Pending,REG-02
INV-012610,2025-01-21,2025-02-20,CUS-01833,DEP-010,Other Revenue,9329.29,9329.29,0.0,Paid,REG-01
INV-012814,2025-01-21,2025-02-20,CUS-01118,DEP-009,Subscription,9011.87,0.0,9011.87,Pending,REG-06
INV-014071,2025-01-21,2025-02-05,CUS-01003,DEP-005,Implementation,35662.51,0.0,35662.51,Overdue,REG-02
INV-002003,2025-01-22,2025-02-21,CUS-00293,DEP-001,Subscription,5823.63,582.36,5241.27,Pending,REG-06
INV-002106,2025-01-22,2025-02-21,CUS-01381,DEP-007,Maintenance,30679.53,3067.95,27611.58,Pending,REG-03
INV-003098,2025-01-22,2025-02-21,CUS-01604,DEP-002,Other Revenue,2928.78,2928.78,0.0,Paid,REG-06
INV-004028,2025-01-22,2025-02-21,CUS-01418,DEP-003,Product Sales,32761.36,32761.36,0.0,Paid,REG-02
INV-004356,2025-01-22,2025-02-21,CUS-00447,DEP-004,Implementation,1877.99,0.0,1877.99,Overdue,REG-02
INV-006817,2025-01-22,2025-02-21,CUS-00675,DEP-006,Service Revenue,2136.39,0.0,2136.39,Pending,REG-03
INV-007151,2025-01-22,2025-02-21,CUS-01228,DEP-005,Consulting,17448.82,17448.82,0.0,Paid,REG-07
INV-008125,2025-01-22,2025-02-21,CUS-00124,DEP-008,Support,9019.39,9019.39,0.0,Paid,REG-08
INV-008253,2025-01-22,2025-02-21,CUS-00870,DEP-002,Other Revenue,103858.31,103858.31,0.0,Paid,REG-05
INV-008402,2025-01-22,2025-02-06,CUS-01338,DEP-010,Implementation,19646.21,9921.07,9725.14,Partially Paid,REG-08
INV-008500,2025-01-22,2025-02-21,CUS-01641,DEP-008,Subscription,28074.3,28074.3,0.0,Paid,REG-02
INV-009450,2025-01-22,2025-02-21,CUS-01824,DEP-009,Service Revenue,35523.74,0.0,35523.74,Pending,REG-01
INV-009942,2025-01-22,2025-03-08,CUS-00503,DEP-008,Product Sales,13874.02,13874.02,0.0,Paid,REG-06
INV-010236,2025-01-22,2025-02-21,CUS-01566,DEP-002,Service Revenue,46840.43,26581.48,20258.95,Partially Paid,REG-07
INV-011984,2025-01-22,2025-02-21,CUS-00581,DEP-006,Product Sales,8105.57,8105.57,0.0,Paid,REG-04
INV-012008,2025-01-22,2025-02-06,CUS-00498,DEP-004,Other Revenue,6562.96,6562.96,0.0,Paid,REG-06
INV-012189,2025-01-22,2025-02-21,CUS-01433,DEP-009,Maintenance,34118.31,34118.31,0.0,Paid,REG-05
INV-013574,2025-01-22,2025-02-21,CUS-01139,DEP-004,Implementation,10529.3,3501.38,7027.92,Partially Paid,REG-06
INV-013668,2025-01-22,2025-02-21,CUS-00822,DEP-007,Other Revenue,6845.24,0.0,6845.24,Overdue,REG-03
INV-014549,2025-01-22,2025-03-08,CUS-01955,DEP-007,Support,12078.38,12078.38,0.0,Paid,REG-03
INV-014910,2025-01-22,2025-02-21,CUS-00520,DEP-003,Consulting,12200.65,12200.65,0.0,Paid,REG-02
INV-001086,2025-01-23,2025-02-22,CUS-01011,DEP-010,Maintenance,10947.1,1094.71,9852.39,Overdue,REG-07
INV-004451,2025-01-23,2025-02-22,CUS-00324,DEP-004,Maintenance,25021.04,25021.04,0.0,Paid,REG-07
INV-004900,2025-01-23,2025-02-22,CUS-01857,DEP-006,Service Revenue,4906.8,0.0,4906.8,Overdue,REG-05
INV-006217,2025-01-23,2025-02-22,CUS-01586,DEP-006,Product Sales,31861.05,31861.05,0.0,Paid,REG-05
INV-006551,2025-01-23,2025-02-22,CUS-01756,DEP-002,Subscription,18013.36,18013.36,0.0,Paid,REG-01
INV-008643,2025-01-23,2025-03-24,CUS-00274,DEP-006,Subscription,10155.24,1015.52,9139.72,Overdue,REG-05
INV-011537,2025-01-23,2025-03-09,CUS-01353,DEP-007,Product Sales,68127.73,68127.73,0.0,Paid,REG-06
INV-012162,2025-01-23,2025-02-22,CUS-01388,DEP-001,Product Sales,7726.65,0.0,7726.65,Overdue,REG-07
INV-013921,2025-01-23,2025-03-09,CUS-01896,DEP-006,Maintenance,49832.07,49832.07,0.0,Paid,REG-07
INV-014402,2025-01-23,2025-02-22,CUS-00260,DEP-004,Support,30252.86,30252.86,0.0,Paid,REG-03
INV-014642,2025-01-23,2025-02-22,CUS-00916,DEP-007,Other Revenue,14552.28,14552.28,0.0,Paid,REG-01
INV-000279,2025-01-24,2025-02-23,CUS-01515,DEP-006,Maintenance,25516.46,0.0,25516.46,Cancelled,REG-01
INV-000437,2025-01-24,2025-02-23,CUS-01849,DEP-002,Consulting,25080.86,25080.86,0.0,Paid,REG-04
INV-000463,2025-01-24,2025-02-23,CUS-01504,DEP-010,Other Revenue,73807.04,0.0,73807.04,Pending,REG-08
INV-001039,2025-01-24,2025-02-23,CUS-01680,DEP-001,Consulting,59440.34,59440.34,0.0,Paid,REG-06
INV-001120,2025-01-24,2025-03-10,CUS-00328,DEP-004,Other Revenue,18462.04,18462.04,0.0,Paid,REG-07
INV-001877,2025-01-24,2025-03-10,CUS-01656,DEP-005,Other Revenue,30153.72,0.0,30153.72,Pending,REG-05
INV-002083,2025-01-24,2025-02-23,CUS-01781,DEP-004,Support,23028.13,23028.13,0.0,Paid,REG-03
INV-003167,2025-01-24,2025-02-23,CUS-00910,DEP-006,Product Sales,33384.71,33384.71,0.0,Paid,REG-01
INV-004447,2025-01-24,2025-02-23,CUS-00285,DEP-003,Maintenance,6318.72,6318.72,0.0,Paid,REG-01
INV-005546,2025-01-24,2025-02-23,CUS-01253,DEP-006,Support,21431.5,14842.4,6589.1,Partially Paid,REG-05
INV-005568,2025-01-24,2025-02-23,CUS-01729,DEP-002,Support,62692.94,0.0,62692.94,Pending,REG-03
INV-005793,2025-01-24,2025-02-08,CUS-00826,DEP-009,Product Sales,9811.03,9811.03,0.0,Paid,REG-04
INV-006181,2025-01-24,2025-02-23,CUS-00831,DEP-002,Support,34978.76,34978.76,0.0,Paid,REG-02
INV-007073,2025-01-24,2025-02-23,CUS-01611,DEP-005,Other Revenue,30754.65,30754.65,0.0,Paid,REG-05
INV-007328,2025-01-24,2025-02-23,CUS-01858,DEP-001,Consulting,12379.79,12379.79,0.0,Paid,REG-06
INV-007391,2025-01-24,2025-02-23,CUS-00559,DEP-003,Product Sales,10340.58,10340.58,0.0,Paid,REG-04
INV-008497,2025-01-24,2025-03-10,CUS-01529,DEP-001,Consulting,13802.03,13802.03,0.0,Paid,REG-08
INV-009532,2025-01-24,2025-02-23,CUS-00165,DEP-007,Product Sales,14006.76,0.0,14006.76,Pending,REG-06
INV-011668,2025-01-24,2025-03-25,CUS-00256,DEP-004,Maintenance,52208.09,52208.09,0.0,Paid,REG-01
INV-012223,2025-01-24,2025-03-10,CUS-01407,DEP-004,Consulting,63493.34,63493.34,0.0,Paid,REG-02
INV-013038,2025-01-24,2025-03-10,CUS-00950,DEP-006,Consulting,21350.85,0.0,21350.85,Pending,REG-08
INV-013296,2025-01-24,2025-02-23,CUS-00100,DEP-002,Service Revenue,36251.2,36251.2,0.0,Paid,REG-01
INV-013700,2025-01-24,2025-02-23,CUS-01598,DEP-007,Support,23838.82,0.0,23838.82,Overdue,REG-03
INV-013815,2025-01-24,2025-02-23,CUS-00345,DEP-005,Product Sales,8592.02,0.0,8592.02,Overdue,REG-05
INV-014249,2025-01-24,2025-03-10,CUS-00615,DEP-010,Other Revenue,27629.94,0.0,27629.94,Cancelled,REG-05
INV-014751,2025-01-24,2025-02-23,CUS-01968,DEP-004,Subscription,13612.73,0.0,13612.73,Pending,REG-07
INV-014810,2025-01-24,2025-02-23,CUS-01375,DEP-004,Product Sales,1802.2,0.0,1802.2,Overdue,REG-07
INV-000928,2025-01-25,2025-02-24,CUS-00553,DEP-005,Consulting,49951.89,49951.89,0.0,Paid,REG-07
INV-001284,2025-01-25,2025-02-24,CUS-01746,DEP-004,Other Revenue,7045.9,7045.9,0.0,Paid,REG-06
INV-002328,2025-01-25,2025-02-09,CUS-01602,DEP-006,Consulting,15720.21,0.0,15720.21,Overdue,REG-04
INV-002824,2025-01-25,2025-02-24,CUS-00594,DEP-004,Implementation,6897.98,0.0,6897.98,Overdue,REG-08
INV-003271,2025-01-25,2025-02-24,CUS-01357,DEP-010,Consulting,13444.96,6259.14,7185.82,Partially Paid,REG-01
INV-003349,2025-01-25,2025-02-24,CUS-01742,DEP-002,Consulting,9253.27,9253.27,0.0,Paid,REG-01
INV-005635,2025-01-25,2025-02-24,CUS-01391,DEP-001,Service Revenue,13830.56,13830.56,0.0,Paid,REG-03
INV-005652,2025-01-25,2025-02-24,CUS-01942,DEP-010,Other Revenue,38179.54,0.0,38179.54,Overdue,REG-04
INV-005735,2025-01-25,2025-02-09,CUS-00202,DEP-001,Service Revenue,57213.92,0.0,57213.92,Overdue,REG-08
INV-006900,2025-01-25,2025-02-24,CUS-00948,DEP-006,Subscription,7821.78,7821.78,0.0,Paid,REG-03
INV-008087,2025-01-25,2025-02-09,CUS-01688,DEP-001,Subscription,13667.74,0.0,13667.74,Cancelled,REG-04
INV-009576,2025-01-25,2025-03-11,CUS-00172,DEP-001,Maintenance,6486.95,0.0,6486.95,Overdue,REG-03
INV-009999,2025-01-25,2025-02-24,CUS-01360,DEP-010,Support,9710.71,9710.71,0.0,Paid,REG-05
INV-010391,2025-01-25,2025-02-24,CUS-01147,DEP-005,Consulting,20232.55,11601.92,8630.63,Partially Paid,REG-03
INV-010661,2025-01-25,2025-02-24,CUS-01935,DEP-002,Other Revenue,39534.98,39534.98,0.0,Paid,REG-06
INV-010709,2025-01-25,2025-03-11,CUS-00366,DEP-005,Consulting,25206.08,25206.08,0.0,Paid,REG-02
INV-012107,2025-01-25,2025-03-11,CUS-00817,DEP-009,Subscription,15995.62,0.0,15995.62,Cancelled,REG-02
