Budget_ID,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Budget_Amount,Budget_Type,Region_ID
BUD-202504-DEP-005-CC-112-CAT-009,2025,Q2,April,DEP-005,CC-112,CAT-009,32126.49,Operating,REG-01
BUD-202504-DEP-005-CC-118-CAT-008,2025,Q2,April,DEP-005,CC-118,CAT-008,38707.47,Operating,REG-05
BUD-202504-DEP-005-CC-119-CAT-007,2025,Q2,April,DEP-005,CC-119,CAT-007,19981.0,Project,REG-08
BUD-202504-DEP-005-CC-106-CAT-013,2025,Q2,April,DEP-005,CC-106,CAT-013,35168.14,Operating,REG-02
BUD-202504-DEP-005-CC-104-CAT-013,2025,Q2,April,DEP-005,CC-104,CAT-013,36878.08,Departmental,REG-07
BUD-202504-DEP-005-CC-109-CAT-014,2025,Q2,April,DEP-005,CC-109,CAT-014,31600.04,Capital,REG-07
BUD-202504-DEP-005-CC-104-CAT-003,2025,Q2,April,DEP-005,CC-104,CAT-003,30175.64,Operating,REG-02
BUD-202504-DEP-005-CC-103-CAT-004,2025,Q2,April,DEP-005,CC-103,CAT-004,49652.57,Departmental,REG-08
BUD-202504-DEP-005-CC-115-CAT-015,2025,Q2,April,DEP-005,CC-115,CAT-015,37508.44,Departmental,REG-06
BUD-202504-DEP-005-CC-115-CAT-010,2025,Q2,April,DEP-005,CC-115,CAT-010,24988.7,Operating,REG-07
BUD-202504-DEP-005-CC-107-CAT-008,2025,Q2,April,DEP-005,CC-107,CAT-008,45231.1,Capital,REG-08
BUD-202504-DEP-005-CC-106-CAT-001,2025,Q2,April,DEP-005,CC-106,CAT-001,41855.28,Operating,REG-03
BUD-202504-DEP-005-CC-101-CAT-007,2025,Q2,April,DEP-005,CC-101,CAT-007,21493.42,Operating,REG-07
BUD-202504-DEP-005-CC-110-CAT-007,2025,Q2,April,DEP-005,CC-110,CAT-007,20979.02,Operating,REG-01
BUD-202504-DEP-006-CC-106-CAT-014,2025,Q2,April,DEP-006,CC-106,CAT-014,23160.2,Operating,REG-07
BUD-202504-DEP-006-CC-116-CAT-013,2025,Q2,April,DEP-006,CC-116,CAT-013,24893.79,Operating,REG-06
BUD-202504-DEP-006-CC-116-CAT-014,2025,Q2,April,DEP-006,CC-116,CAT-014,21939.67,Departmental,REG-06
BUD-202504-DEP-006-CC-119-CAT-013,2025,Q2,April,DEP-006,CC-119,CAT-013,26628.87,Operating,REG-08
BUD-202504-DEP-006-CC-116-CAT-003,2025,Q2,April,DEP-006,CC-116,CAT-003,22200.42,Departmental,REG-01
BUD-202504-DEP-006-CC-105-CAT-003,2025,Q2,April,DEP-006,CC-105,CAT-003,23758.17,Operating,REG-05
BUD-202504-DEP-006-CC-118-CAT-013,2025,Q2,April,DEP-006,CC-118,CAT-013,27778.12,Operating,REG-04
BUD-202504-DEP-006-CC-101-CAT-015,2025,Q2,April,DEP-006,CC-101,CAT-015,21162.64,Operating,REG-07
BUD-202504-DEP-006-CC-116-CAT-015,2025,Q2,April,DEP-006,CC-116,CAT-015,24354.65,Departmental,REG-08
BUD-202504-DEP-006-CC-111-CAT-007,2025,Q2,April,DEP-006,CC-111,CAT-007,12804.21,Operating,REG-06
BUD-202504-DEP-006-CC-117-CAT-007,2025,Q2,April,DEP-006,CC-117,CAT-007,13166.82,Departmental,REG-03
BUD-202504-DEP-006-CC-115-CAT-001,2025,Q2,April,DEP-006,CC-115,CAT-001,25629.59,Project,REG-05
BUD-202504-DEP-006-CC-115-CAT-010,2025,Q2,April,DEP-006,CC-115,CAT-010,19944.97,Operating,REG-01
BUD-202504-DEP-006-CC-110-CAT-005,2025,Q2,April,DEP-006,CC-110,CAT-005,20622.77,Project,REG-02
BUD-202504-DEP-006-CC-113-CAT-001,2025,Q2,April,DEP-006,CC-113,CAT-001,28182.97,Operating,REG-07
BUD-202504-DEP-006-CC-119-CAT-002,2025,Q2,April,DEP-006,CC-119,CAT-002,15064.76,Capital,REG-08
BUD-202504-DEP-006-CC-104-CAT-008,2025,Q2,April,DEP-006,CC-104,CAT-008,26906.99,Capital,REG-06
BUD-202504-DEP-006-CC-101-CAT-010,2025,Q2,April,DEP-006,CC-101,CAT-010,18138.36,Operating,REG-08
BUD-202504-DEP-006-CC-106-CAT-009,2025,Q2,April,DEP-006,CC-106,CAT-009,21863.05,Project,REG-05
BUD-202504-DEP-006-CC-111-CAT-006,2025,Q2,April,DEP-006,CC-111,CAT-006,23859.66,Operating,REG-03
BUD-202504-DEP-006-CC-118-CAT-009,2025,Q2,April,DEP-006,CC-118,CAT-009,20446.39,Operating,REG-07
BUD-202504-DEP-006-CC-105-CAT-002,2025,Q2,April,DEP-006,CC-105,CAT-002,17053.28,Operating,REG-04
BUD-202504-DEP-006-CC-109-CAT-006,2025,Q2,April,DEP-006,CC-109,CAT-006,23364.59,Operating,REG-08
BUD-202504-DEP-006-CC-103-CAT-004,2025,Q2,April,DEP-006,CC-103,CAT-004,31240.09,Capital,REG-03
BUD-202504-DEP-006-CC-113-CAT-011,2025,Q2,April,DEP-006,CC-113,CAT-011,21841.33,Departmental,REG-04
BUD-202504-DEP-006-CC-111-CAT-005,2025,Q2,April,DEP-006,CC-111,CAT-005,19108.95,Operating,REG-04
BUD-202504-DEP-006-CC-102-CAT-008,2025,Q2,April,DEP-006,CC-102,CAT-008,26193.35,Project,REG-03
BUD-202504-DEP-006-CC-105-CAT-006,2025,Q2,April,DEP-006,CC-105,CAT-006,25704.99,Capital,REG-03
BUD-202504-DEP-006-CC-112-CAT-006,2025,Q2,April,DEP-006,CC-112,CAT-006,23473.37,Operating,REG-02
BUD-202504-DEP-006-CC-106-CAT-006,2025,Q2,April,DEP-006,CC-106,CAT-006,26907.24,Capital,REG-05
BUD-202504-DEP-006-CC-103-CAT-009,2025,Q2,April,DEP-006,CC-103,CAT-009,22425.51,Operating,REG-01
BUD-202504-DEP-006-CC-115-CAT-015,2025,Q2,April,DEP-006,CC-115,CAT-015,23147.11,Capital,REG-06
BUD-202504-DEP-006-CC-110-CAT-015,2025,Q2,April,DEP-006,CC-110,CAT-015,21994.0,Operating,REG-07
BUD-202504-DEP-007-CC-102-CAT-012,2025,Q2,April,DEP-007,CC-102,CAT-012,31315.56,Departmental,REG-01
BUD-202504-DEP-007-CC-120-CAT-012,2025,Q2,April,DEP-007,CC-120,CAT-012,32113.16,Capital,REG-05
BUD-202504-DEP-007-CC-112-CAT-003,2025,Q2,April,DEP-007,CC-112,CAT-003,35088.83,Operating,REG-01
BUD-202504-DEP-007-CC-101-CAT-009,2025,Q2,April,DEP-007,CC-101,CAT-009,33260.42,Project,REG-06
BUD-202504-DEP-007-CC-113-CAT-009,2025,Q2,April,DEP-007,CC-113,CAT-009,31110.76,Departmental,REG-03
BUD-202504-DEP-007-CC-116-CAT-006,2025,Q2,April,DEP-007,CC-116,CAT-006,44239.74,Departmental,REG-08
BUD-202504-DEP-007-CC-102-CAT-008,2025,Q2,April,DEP-007,CC-102,CAT-008,53679.24,Capital,REG-06
BUD-202504-DEP-007-CC-117-CAT-013,2025,Q2,April,DEP-007,CC-117,CAT-013,44389.58,Project,REG-08
BUD-202504-DEP-007-CC-118-CAT-007,2025,Q2,April,DEP-007,CC-118,CAT-007,25629.49,Project,REG-02
BUD-202504-DEP-007-CC-104-CAT-011,2025,Q2,April,DEP-007,CC-104,CAT-011,42022.75,Operating,REG-03
BUD-202504-DEP-007-CC-105-CAT-006,2025,Q2,April,DEP-007,CC-105,CAT-006,40632.5,Operating,REG-08
BUD-202504-DEP-007-CC-107-CAT-012,2025,Q2,April,DEP-007,CC-107,CAT-012,28937.88,Operating,REG-08
BUD-202504-DEP-007-CC-116-CAT-006,2025,Q2,April,DEP-007,CC-116,CAT-006,47348.26,Project,REG-08
BUD-202504-DEP-007-CC-113-CAT-014,2025,Q2,April,DEP-007,CC-113,CAT-014,39519.23,Operating,REG-08
BUD-202504-DEP-007-CC-118-CAT-012,2025,Q2,April,DEP-007,CC-118,CAT-012,30105.22,Operating,REG-03
BUD-202504-DEP-007-CC-109-CAT-015,2025,Q2,April,DEP-007,CC-109,CAT-015,36945.93,Project,REG-05
BUD-202504-DEP-007-CC-107-CAT-002,2025,Q2,April,DEP-007,CC-107,CAT-002,26244.58,Operating,REG-07
BUD-202504-DEP-007-CC-102-CAT-005,2025,Q2,April,DEP-007,CC-102,CAT-005,36652.58,Operating,REG-05
BUD-202504-DEP-007-CC-105-CAT-006,2025,Q2,April,DEP-007,CC-105,CAT-006,38712.0,Operating,REG-03
BUD-202504-DEP-007-CC-113-CAT-014,2025,Q2,April,DEP-007,CC-113,CAT-014,35489.68,Operating,REG-02
BUD-202504-DEP-007-CC-120-CAT-008,2025,Q2,April,DEP-007,CC-120,CAT-008,56975.87,Operating,REG-08
BUD-202504-DEP-007-CC-103-CAT-010,2025,Q2,April,DEP-007,CC-103,CAT-010,31714.59,Project,REG-05
BUD-202504-DEP-007-CC-118-CAT-008,2025,Q2,April,DEP-007,CC-118,CAT-008,46535.57,Capital,REG-03
BUD-202504-DEP-007-CC-108-CAT-011,2025,Q2,April,DEP-007,CC-108,CAT-011,44519.52,Project,REG-02
BUD-202504-DEP-007-CC-113-CAT-008,2025,Q2,April,DEP-007,CC-113,CAT-008,48404.4,Capital,REG-04
BUD-202504-DEP-007-CC-117-CAT-002,2025,Q2,April,DEP-007,CC-117,CAT-002,30898.17,Project,REG-01
BUD-202504-DEP-007-CC-111-CAT-004,2025,Q2,April,DEP-007,CC-111,CAT-004,59322.7,Operating,REG-07
BUD-202504-DEP-007-CC-104-CAT-009,2025,Q2,April,DEP-007,CC-104,CAT-009,32297.6,Operating,REG-07
BUD-202504-DEP-007-CC-117-CAT-013,2025,Q2,April,DEP-007,CC-117,CAT-013,43328.32,Operating,REG-06
BUD-202504-DEP-007-CC-120-CAT-007,2025,Q2,April,DEP-007,CC-120,CAT-007,25671.26,Operating,REG-03
BUD-202504-DEP-007-CC-120-CAT-010,2025,Q2,April,DEP-007,CC-120,CAT-010,30338.75,Capital,REG-01
BUD-202504-DEP-007-CC-114-CAT-010,2025,Q2,April,DEP-007,CC-114,CAT-010,28740.17,Project,REG-08
BUD-202504-DEP-007-CC-108-CAT-002,2025,Q2,April,DEP-007,CC-108,CAT-002,25047.35,Operating,REG-01
BUD-202504-DEP-007-CC-117-CAT-010,2025,Q2,April,DEP-007,CC-117,CAT-010,32919.83,Operating,REG-08
BUD-202504-DEP-007-CC-110-CAT-001,2025,Q2,April,DEP-007,CC-110,CAT-001,49416.05,Operating,REG-03
BUD-202504-DEP-007-CC-112-CAT-004,2025,Q2,April,DEP-007,CC-112,CAT-004,56801.6,Departmental,REG-03
BUD-202504-DEP-007-CC-115-CAT-013,2025,Q2,April,DEP-007,CC-115,CAT-013,44619.15,Operating,REG-02
BUD-202504-DEP-007-CC-105-CAT-002,2025,Q2,April,DEP-007,CC-105,CAT-002,29275.7,Operating,REG-05
BUD-202504-DEP-007-CC-101-CAT-010,2025,Q2,April,DEP-007,CC-101,CAT-010,31803.78,Capital,REG-02
BUD-202504-DEP-007-CC-105-CAT-001,2025,Q2,April,DEP-007,CC-105,CAT-001,42855.17,Operating,REG-03
BUD-202504-DEP-007-CC-105-CAT-005,2025,Q2,April,DEP-007,CC-105,CAT-005,36039.98,Departmental,REG-06
BUD-202504-DEP-007-CC-109-CAT-006,2025,Q2,April,DEP-007,CC-109,CAT-006,40171.07,Operating,REG-07
BUD-202504-DEP-007-CC-120-CAT-015,2025,Q2,April,DEP-007,CC-120,CAT-015,43108.78,Capital,REG-07
BUD-202504-DEP-007-CC-115-CAT-001,2025,Q2,April,DEP-007,CC-115,CAT-001,47591.0,Operating,REG-02
BUD-202504-DEP-007-CC-105-CAT-005,2025,Q2,April,DEP-007,CC-105,CAT-005,31886.12,Operating,REG-06
BUD-202504-DEP-007-CC-102-CAT-009,2025,Q2,April,DEP-007,CC-102,CAT-009,37243.82,Departmental,REG-04
BUD-202504-DEP-007-CC-105-CAT-008,2025,Q2,April,DEP-007,CC-105,CAT-008,47495.34,Capital,REG-06
BUD-202504-DEP-008-CC-117-CAT-004,2025,Q2,April,DEP-008,CC-117,CAT-004,34666.56,Operating,REG-06
BUD-202504-DEP-008-CC-109-CAT-002,2025,Q2,April,DEP-008,CC-109,CAT-002,18821.5,Operating,REG-04
BUD-202504-DEP-008-CC-106-CAT-008,2025,Q2,April,DEP-008,CC-106,CAT-008,39246.99,Operating,REG-01
BUD-202504-DEP-008-CC-117-CAT-010,2025,Q2,April,DEP-008,CC-117,CAT-010,19889.0,Departmental,REG-02
BUD-202504-DEP-008-CC-104-CAT-013,2025,Q2,April,DEP-008,CC-104,CAT-013,30554.75,Departmental,REG-01
BUD-202504-DEP-008-CC-119-CAT-013,2025,Q2,April,DEP-008,CC-119,CAT-013,28314.12,Operating,REG-05
BUD-202504-DEP-008-CC-111-CAT-015,2025,Q2,April,DEP-008,CC-111,CAT-015,25638.94,Operating,REG-04
BUD-202504-DEP-008-CC-105-CAT-009,2025,Q2,April,DEP-008,CC-105,CAT-009,22133.85,Capital,REG-04
BUD-202504-DEP-008-CC-101-CAT-008,2025,Q2,April,DEP-008,CC-101,CAT-008,35896.11,Project,REG-02
BUD-202504-DEP-008-CC-102-CAT-010,2025,Q2,April,DEP-008,CC-102,CAT-010,23941.08,Capital,REG-02
BUD-202504-DEP-008-CC-101-CAT-011,2025,Q2,April,DEP-008,CC-101,CAT-011,26068.16,Operating,REG-04
BUD-202504-DEP-008-CC-114-CAT-003,2025,Q2,April,DEP-008,CC-114,CAT-003,26369.92,Operating,REG-08
BUD-202504-DEP-008-CC-116-CAT-006,2025,Q2,April,DEP-008,CC-116,CAT-006,31826.31,Operating,REG-01
BUD-202504-DEP-008-CC-115-CAT-008,2025,Q2,April,DEP-008,CC-115,CAT-008,34995.73,Operating,REG-08
BUD-202504-DEP-008-CC-111-CAT-006,2025,Q2,April,DEP-008,CC-111,CAT-006,29286.3,Capital,REG-03
BUD-202504-DEP-008-CC-105-CAT-005,2025,Q2,April,DEP-008,CC-105,CAT-005,25186.65,Operating,REG-04
BUD-202504-DEP-008-CC-113-CAT-011,2025,Q2,April,DEP-008,CC-113,CAT-011,29445.22,Capital,REG-06
BUD-202504-DEP-008-CC-113-CAT-004,2025,Q2,April,DEP-008,CC-113,CAT-004,40947.97,Operating,REG-06
BUD-202504-DEP-008-CC-111-CAT-007,2025,Q2,April,DEP-008,CC-111,CAT-007,15536.19,Departmental,REG-07
BUD-202504-DEP-008-CC-120-CAT-001,2025,Q2,April,DEP-008,CC-120,CAT-001,35011.5,Capital,REG-08
BUD-202504-DEP-008-CC-103-CAT-002,2025,Q2,April,DEP-008,CC-103,CAT-002,20823.37,Operating,REG-06
BUD-202504-DEP-008-CC-118-CAT-015,2025,Q2,April,DEP-008,CC-118,CAT-015,29594.32,Project,REG-03
BUD-202504-DEP-008-CC-117-CAT-005,2025,Q2,April,DEP-008,CC-117,CAT-005,21913.91,Project,REG-04
BUD-202504-DEP-008-CC-119-CAT-001,2025,Q2,April,DEP-008,CC-119,CAT-001,31334.24,Departmental,REG-02
BUD-202504-DEP-008-CC-106-CAT-006,2025,Q2,April,DEP-008,CC-106,CAT-006,30751.19,Operating,REG-08
BUD-202504-DEP-008-CC-116-CAT-009,2025,Q2,April,DEP-008,CC-116,CAT-009,26670.52,Operating,REG-06
BUD-202504-DEP-008-CC-101-CAT-015,2025,Q2,April,DEP-008,CC-101,CAT-015,27524.02,Operating,REG-04
BUD-202504-DEP-008-CC-108-CAT-012,2025,Q2,April,DEP-008,CC-108,CAT-012,19316.84,Project,REG-05
BUD-202504-DEP-008-CC-116-CAT-002,2025,Q2,April,DEP-008,CC-116,CAT-002,17522.79,Project,REG-08
BUD-202504-DEP-008-CC-117-CAT-004,2025,Q2,April,DEP-008,CC-117,CAT-004,38987.68,Operating,REG-01
BUD-202504-DEP-008-CC-120-CAT-002,2025,Q2,April,DEP-008,CC-120,CAT-002,20779.77,Operating,REG-01
BUD-202504-DEP-008-CC-106-CAT-015,2025,Q2,April,DEP-008,CC-106,CAT-015,26755.96,Departmental,REG-05
BUD-202504-DEP-008-CC-106-CAT-009,2025,Q2,April,DEP-008,CC-106,CAT-009,26679.31,Operating,REG-02
BUD-202504-DEP-008-CC-116-CAT-001,2025,Q2,April,DEP-008,CC-116,CAT-001,29401.74,Operating,REG-04
BUD-202504-DEP-008-CC-117-CAT-005,2025,Q2,April,DEP-008,CC-117,CAT-005,25543.11,Operating,REG-05
BUD-202504-DEP-008-CC-118-CAT-014,2025,Q2,April,DEP-008,CC-118,CAT-014,24678.68,Capital,REG-02
BUD-202504-DEP-008-CC-101-CAT-013,2025,Q2,April,DEP-008,CC-101,CAT-013,31360.83,Departmental,REG-03
BUD-202504-DEP-008-CC-117-CAT-011,2025,Q2,April,DEP-008,CC-117,CAT-011,30368.81,Capital,REG-04
BUD-202504-DEP-008-CC-116-CAT-012,2025,Q2,April,DEP-008,CC-116,CAT-012,19286.87,Capital,REG-08
BUD-202504-DEP-008-CC-103-CAT-007,2025,Q2,April,DEP-008,CC-103,CAT-007,17620.5,Operating,REG-05
BUD-202504-DEP-008-CC-111-CAT-007,2025,Q2,April,DEP-008,CC-111,CAT-007,18544.05,Operating,REG-01
BUD-202504-DEP-008-CC-106-CAT-008,2025,Q2,April,DEP-008,CC-106,CAT-008,34353.11,Operating,REG-02
BUD-202504-DEP-008-CC-112-CAT-014,2025,Q2,April,DEP-008,CC-112,CAT-014,23900.9,Capital,REG-04
BUD-202504-DEP-009-CC-106-CAT-002,2025,Q2,April,DEP-009,CC-106,CAT-002,32157.9,Departmental,REG-05
BUD-202504-DEP-009-CC-103-CAT-015,2025,Q2,April,DEP-009,CC-103,CAT-015,43299.44,Project,REG-07
BUD-202504-DEP-009-CC-106-CAT-006,2025,Q2,April,DEP-009,CC-106,CAT-006,48559.17,Operating,REG-02
BUD-202504-DEP-009-CC-107-CAT-003,2025,Q2,April,DEP-009,CC-107,CAT-003,40947.08,Capital,REG-02
BUD-202504-DEP-009-CC-116-CAT-008,2025,Q2,April,DEP-009,CC-116,CAT-008,63286.09,Project,REG-04
BUD-202504-DEP-009-CC-110-CAT-008,2025,Q2,April,DEP-009,CC-110,CAT-008,58243.89,Capital,REG-04
BUD-202504-DEP-009-CC-104-CAT-015,2025,Q2,April,DEP-009,CC-104,CAT-015,51218.16,Capital,REG-08
BUD-202504-DEP-009-CC-101-CAT-014,2025,Q2,April,DEP-009,CC-101,CAT-014,44026.12,Project,REG-04
BUD-202504-DEP-009-CC-107-CAT-001,2025,Q2,April,DEP-009,CC-107,CAT-001,52373.05,Operating,REG-05
BUD-202504-DEP-009-CC-106-CAT-015,2025,Q2,April,DEP-009,CC-106,CAT-015,49553.54,Operating,REG-06
BUD-202504-DEP-009-CC-115-CAT-011,2025,Q2,April,DEP-009,CC-115,CAT-011,46037.31,Capital,REG-01
BUD-202504-DEP-009-CC-117-CAT-005,2025,Q2,April,DEP-009,CC-117,CAT-005,41420.0,Capital,REG-08
BUD-202504-DEP-009-CC-113-CAT-012,2025,Q2,April,DEP-009,CC-113,CAT-012,34108.07,Operating,REG-01
BUD-202504-DEP-009-CC-106-CAT-004,2025,Q2,April,DEP-009,CC-106,CAT-004,65596.52,Operating,REG-01
BUD-202504-DEP-009-CC-105-CAT-001,2025,Q2,April,DEP-009,CC-105,CAT-001,61887.16,Operating,REG-01
BUD-202504-DEP-009-CC-112-CAT-015,2025,Q2,April,DEP-009,CC-112,CAT-015,48932.43,Capital,REG-06
BUD-202504-DEP-009-CC-103-CAT-006,2025,Q2,April,DEP-009,CC-103,CAT-006,55953.28,Capital,REG-02
BUD-202504-DEP-009-CC-102-CAT-005,2025,Q2,April,DEP-009,CC-102,CAT-005,40005.72,Project,REG-01
BUD-202504-DEP-009-CC-110-CAT-008,2025,Q2,April,DEP-009,CC-110,CAT-008,67594.45,Operating,REG-04
BUD-202504-DEP-009-CC-118-CAT-009,2025,Q2,April,DEP-009,CC-118,CAT-009,40371.55,Operating,REG-03
BUD-202504-DEP-009-CC-118-CAT-013,2025,Q2,April,DEP-009,CC-118,CAT-013,54280.85,Operating,REG-07
BUD-202504-DEP-009-CC-104-CAT-013,2025,Q2,April,DEP-009,CC-104,CAT-013,58284.23,Project,REG-02
BUD-202504-DEP-009-CC-111-CAT-009,2025,Q2,April,DEP-009,CC-111,CAT-009,40746.45,Capital,REG-08
BUD-202504-DEP-009-CC-102-CAT-012,2025,Q2,April,DEP-009,CC-102,CAT-012,38537.28,Project,REG-07
BUD-202504-DEP-009-CC-115-CAT-003,2025,Q2,April,DEP-009,CC-115,CAT-003,43083.1,Capital,REG-04
BUD-202504-DEP-009-CC-109-CAT-001,2025,Q2,April,DEP-009,CC-109,CAT-001,55179.66,Operating,REG-05
BUD-202504-DEP-009-CC-111-CAT-015,2025,Q2,April,DEP-009,CC-111,CAT-015,44979.21,Project,REG-07
BUD-202504-DEP-009-CC-108-CAT-005,2025,Q2,April,DEP-009,CC-108,CAT-005,42154.57,Operating,REG-08
BUD-202504-DEP-009-CC-106-CAT-008,2025,Q2,April,DEP-009,CC-106,CAT-008,66865.76,Departmental,REG-01
BUD-202504-DEP-009-CC-114-CAT-009,2025,Q2,April,DEP-009,CC-114,CAT-009,39142.86,Departmental,REG-03
BUD-202504-DEP-009-CC-103-CAT-011,2025,Q2,April,DEP-009,CC-103,CAT-011,47786.69,Operating,REG-01
BUD-202504-DEP-009-CC-118-CAT-008,2025,Q2,April,DEP-009,CC-118,CAT-008,58501.13,Project,REG-04
BUD-202504-DEP-009-CC-107-CAT-007,2025,Q2,April,DEP-009,CC-107,CAT-007,30987.66,Operating,REG-03
BUD-202504-DEP-009-CC-106-CAT-015,2025,Q2,April,DEP-009,CC-106,CAT-015,42552.85,Departmental,REG-08
BUD-202504-DEP-009-CC-108-CAT-001,2025,Q2,April,DEP-009,CC-108,CAT-001,58926.2,Operating,REG-06
BUD-202504-DEP-009-CC-109-CAT-006,2025,Q2,April,DEP-009,CC-109,CAT-006,51451.86,Project,REG-03
BUD-202504-DEP-009-CC-117-CAT-011,2025,Q2,April,DEP-009,CC-117,CAT-011,44617.46,Departmental,REG-07
BUD-202504-DEP-009-CC-101-CAT-008,2025,Q2,April,DEP-009,CC-101,CAT-008,58454.09,Operating,REG-08
BUD-202504-DEP-009-CC-101-CAT-012,2025,Q2,April,DEP-009,CC-101,CAT-012,33313.24,Departmental,REG-08
BUD-202504-DEP-009-CC-112-CAT-001,2025,Q2,April,DEP-009,CC-112,CAT-001,57452.19,Operating,REG-08
BUD-202504-DEP-009-CC-110-CAT-009,2025,Q2,April,DEP-009,CC-110,CAT-009,38190.18,Operating,REG-07
BUD-202504-DEP-009-CC-108-CAT-008,2025,Q2,April,DEP-009,CC-108,CAT-008,59671.72,Operating,REG-06
BUD-202504-DEP-010-CC-118-CAT-012,2025,Q2,April,DEP-010,CC-118,CAT-012,23709.28,Departmental,REG-02
BUD-202504-DEP-010-CC-117-CAT-012,2025,Q2,April,DEP-010,CC-117,CAT-012,23050.88,Departmental,REG-07
BUD-202504-DEP-010-CC-110-CAT-003,2025,Q2,April,DEP-010,CC-110,CAT-003,32297.29,Operating,REG-08
BUD-202504-DEP-010-CC-110-CAT-004,2025,Q2,April,DEP-010,CC-110,CAT-004,39369.25,Capital,REG-02
BUD-202504-DEP-010-CC-106-CAT-001,2025,Q2,April,DEP-010,CC-106,CAT-001,40323.18,Project,REG-07
BUD-202504-DEP-010-CC-104-CAT-010,2025,Q2,April,DEP-010,CC-104,CAT-010,25399.23,Operating,REG-08
BUD-202504-DEP-010-CC-112-CAT-006,2025,Q2,April,DEP-010,CC-112,CAT-006,32590.0,Operating,REG-06
BUD-202504-DEP-010-CC-112-CAT-010,2025,Q2,April,DEP-010,CC-112,CAT-010,24479.4,Project,REG-06
BUD-202504-DEP-010-CC-111-CAT-003,2025,Q2,April,DEP-010,CC-111,CAT-003,28654.96,Operating,REG-05
BUD-202504-DEP-010-CC-118-CAT-006,2025,Q2,April,DEP-010,CC-118,CAT-006,33504.03,Project,REG-03
BUD-202504-DEP-010-CC-117-CAT-002,2025,Q2,April,DEP-010,CC-117,CAT-002,21501.12,Project,REG-07
BUD-202504-DEP-010-CC-116-CAT-015,2025,Q2,April,DEP-010,CC-116,CAT-015,31127.83,Capital,REG-07
BUD-202504-DEP-010-CC-110-CAT-007,2025,Q2,April,DEP-010,CC-110,CAT-007,19378.02,Capital,REG-03
BUD-202504-DEP-010-CC-116-CAT-005,2025,Q2,April,DEP-010,CC-116,CAT-005,23476.51,Departmental,REG-07
BUD-202504-DEP-010-CC-113-CAT-014,2025,Q2,April,DEP-010,CC-113,CAT-014,30349.36,Capital,REG-06
BUD-202504-DEP-010-CC-120-CAT-001,2025,Q2,April,DEP-010,CC-120,CAT-001,35124.54,Capital,REG-03
BUD-202504-DEP-010-CC-102-CAT-010,2025,Q2,April,DEP-010,CC-102,CAT-010,24275.07,Operating,REG-06
BUD-202504-DEP-010-CC-118-CAT-012,2025,Q2,April,DEP-010,CC-118,CAT-012,25628.29,Capital,REG-07
BUD-202504-DEP-010-CC-120-CAT-012,2025,Q2,April,DEP-010,CC-120,CAT-012,24710.17,Operating,REG-01
BUD-202504-DEP-010-CC-115-CAT-001,2025,Q2,April,DEP-010,CC-115,CAT-001,37245.76,Operating,REG-03
BUD-202504-DEP-010-CC-109-CAT-006,2025,Q2,April,DEP-010,CC-109,CAT-006,30019.39,Capital,REG-08
BUD-202504-DEP-010-CC-106-CAT-006,2025,Q2,April,DEP-010,CC-106,CAT-006,33554.88,Operating,REG-04
BUD-202504-DEP-010-CC-108-CAT-014,2025,Q2,April,DEP-010,CC-108,CAT-014,27114.05,Operating,REG-02
BUD-202504-DEP-010-CC-111-CAT-002,2025,Q2,April,DEP-010,CC-111,CAT-002,22723.19,Operating,REG-06
BUD-202504-DEP-010-CC-106-CAT-002,2025,Q2,April,DEP-010,CC-106,CAT-002,22489.97,Operating,REG-04
BUD-202504-DEP-010-CC-110-CAT-013,2025,Q2,April,DEP-010,CC-110,CAT-013,35675.12,Operating,REG-01
BUD-202504-DEP-010-CC-118-CAT-004,2025,Q2,April,DEP-010,CC-118,CAT-004,39384.21,Operating,REG-04
BUD-202504-DEP-010-CC-106-CAT-009,2025,Q2,April,DEP-010,CC-106,CAT-009,24637.49,Capital,REG-06
BUD-202504-DEP-010-CC-107-CAT-003,2025,Q2,April,DEP-010,CC-107,CAT-003,31126.73,Operating,REG-05
BUD-202504-DEP-010-CC-116-CAT-007,2025,Q2,April,DEP-010,CC-116,CAT-007,20324.37,Operating,REG-04
BUD-202504-DEP-010-CC-108-CAT-004,2025,Q2,April,DEP-010,CC-108,CAT-004,45446.74,Operating,REG-08
BUD-202504-DEP-010-CC-101-CAT-013,2025,Q2,April,DEP-010,CC-101,CAT-013,33290.44,Departmental,REG-06
BUD-202504-DEP-010-CC-108-CAT-009,2025,Q2,April,DEP-010,CC-108,CAT-009,27167.4,Departmental,REG-08
BUD-202504-DEP-010-CC-111-CAT-008,2025,Q2,April,DEP-010,CC-111,CAT-008,42405.68,Operating,REG-06
BUD-202504-DEP-010-CC-107-CAT-007,2025,Q2,April,DEP-010,CC-107,CAT-007,20180.72,Operating,REG-05
BUD-202504-DEP-010-CC-119-CAT-004,2025,Q2,April,DEP-010,CC-119,CAT-004,42545.22,Operating,REG-05
BUD-202504-DEP-010-CC-116-CAT-004,2025,Q2,April,DEP-010,CC-116,CAT-004,41928.47,Operating,REG-06
BUD-202504-DEP-010-CC-111-CAT-003,2025,Q2,April,DEP-010,CC-111,CAT-003,31999.07,Project,REG-07
