Expense_ID,Date,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Subcategory_ID,Vendor_ID,Description,Budget_ID,Amount,Payment_Status,Region_ID
EXP-044949,2025-01-03,2025,Q1,January,DEP-002,CC-101,CAT-009,SUB-008,VEN-0074,Insurance expense,BUD-001095,4279.69,Approved,REG-02
EXP-045425,2025-01-03,2025,Q1,January,DEP-010,CC-110,CAT-008,SUB-008,VEN-0020,Business travel,BUD-000534,2532.0,Pending,REG-06
EXP-045580,2025-01-03,2025,Q1,January,DEP-006,CC-101,CAT-013,SUB-015,VEN-0036,Office supplies,BUD-007463,2604.74,Paid,REG-02
EXP-046306,2025-01-03,2025,Q1,January,DEP-006,CC-111,CAT-014,SUB-006,VEN-0052,Insurance expense,BUD-007659,6227.3,Paid,REG-06
EXP-046384,2025-01-03,2025,Q1,January,DEP-002,CC-117,CAT-012,SUB-037,VEN-0009,Marketing expense,BUD-000568,1984.8,Approved,REG-03
EXP-046393,2025-01-03,2025,Q1,January,DEP-009,CC-105,CAT-004,SUB-021,VEN-0075,Consulting fee,BUD-004860,10827.98,Paid,REG-01
EXP-048268,2025-01-03,2025,Q1,January,DEP-007,CC-102,CAT-008,SUB-006,VEN-0016,Employee training,BUD-003871,590.37,Paid,REG-07
EXP-000956,2025-01-04,2025,Q1,January,DEP-004,CC-120,CAT-011,SUB-013,VEN-0045,Software subscription,BUD-007367,3694.81,Pending,REG-07
EXP-001301,2025-01-04,2025,Q1,January,DEP-001,CC-120,CAT-014,SUB-039,VEN-0017,Utilities,BUD-004286,1776.39,Pending,REG-03
EXP-004076,2025-01-04,2025,Q1,January,DEP-009,CC-108,CAT-005,SUB-025,VEN-0061,Cloud services,BUD-009605,5334.25,Pending,REG-07
EXP-005492,2025-01-04,2025,Q1,January,DEP-008,CC-108,CAT-009,SUB-022,VEN-0014,Transportation,BUD-006398,26021.04,Paid,REG-01
EXP-005697,2025-01-04,2025,Q1,January,DEP-010,CC-101,CAT-005,SUB-009,VEN-0034,Equipment purchase,BUD-005983,944.88,Pending,REG-01
EXP-007367,2025-01-04,2025,Q1,January,DEP-004,CC-106,CAT-005,SUB-010,VEN-0074,Business travel,BUD-002467,5509.67,Pending,REG-03
EXP-007658,2025-01-04,2025,Q1,January,DEP-006,CC-104,CAT-013,SUB-018,VEN-0048,Professional services,BUD-008999,3134.18,Pending,REG-05
EXP-007729,2025-01-04,2025,Q1,January,DEP-004,CC-107,CAT-003,SUB-038,VEN-0004,Facility expense,BUD-007709,15195.4,Paid,REG-05
EXP-009812,2025-01-04,2025,Q1,January,DEP-002,CC-113,CAT-014,SUB-033,VEN-0019,Marketing expense,BUD-000424,4166.21,Approved,REG-07
EXP-010721,2025-01-04,2025,Q1,January,DEP-008,CC-107,CAT-012,SUB-022,VEN-0006,Cloud services,BUD-008946,1408.51,Pending,REG-04
EXP-011178,2025-01-04,2025,Q1,January,DEP-004,CC-118,CAT-003,SUB-007,VEN-0041,Employee training,BUD-002083,4109.8,Approved,REG-07
EXP-013206,2025-01-04,2025,Q1,January,DEP-003,CC-116,CAT-013,SUB-010,VEN-0085,Employee training,BUD-002846,40904.39,Pending,REG-07
EXP-013461,2025-01-04,2025,Q1,January,DEP-001,CC-113,CAT-006,SUB-001,VEN-0089,Recruitment expense,BUD-001189,2995.99,Paid,REG-04
EXP-014286,2025-01-04,2025,Q1,January,DEP-005,CC-118,CAT-002,SUB-032,VEN-0083,Consulting fee,BUD-002291,2730.06,Paid,REG-04
EXP-017021,2025-01-04,2025,Q1,January,DEP-008,CC-110,CAT-009,SUB-023,VEN-0072,Utilities,BUD-000441,1274.01,Paid,REG-05
EXP-017752,2025-01-04,2025,Q1,January,DEP-010,CC-105,CAT-005,SUB-004,VEN-0094,Utilities,BUD-004930,5078.02,Pending,REG-03
EXP-019512,2025-01-04,2025,Q1,January,DEP-010,CC-109,CAT-011,SUB-019,VEN-0083,Marketing expense,BUD-008805,1457.9,Pending,REG-01
EXP-020634,2025-01-04,2025,Q1,January,DEP-004,CC-104,CAT-008,SUB-018,VEN-0048,Consulting fee,BUD-005684,9399.21,Paid,REG-04
EXP-022582,2025-01-04,2025,Q1,January,DEP-007,CC-109,CAT-001,SUB-026,VEN-0080,Office supplies,BUD-001472,2258.37,Paid,REG-05
EXP-022925,2025-01-04,2025,Q1,January,DEP-007,CC-105,CAT-010,SUB-006,VEN-0038,Cloud services,BUD-007354,7998.64,Paid,REG-06
EXP-023035,2025-01-04,2025,Q1,January,DEP-004,CC-108,CAT-004,SUB-016,VEN-0057,Software subscription,BUD-004510,1518.99,Paid,REG-01
EXP-023431,2025-01-04,2025,Q1,January,DEP-001,CC-110,CAT-005,SUB-010,VEN-0060,Software subscription,BUD-002348,7747.86,Pending,REG-01
EXP-023623,2025-01-04,2025,Q1,January,DEP-008,CC-117,CAT-010,SUB-010,VEN-0004,Professional services,BUD-008967,3925.39,Approved,REG-07
EXP-024194,2025-01-04,2025,Q1,January,DEP-006,CC-119,CAT-008,SUB-034,VEN-0063,Transportation,BUD-002329,3844.27,Paid,REG-07
EXP-025527,2025-01-04,2025,Q1,January,DEP-005,CC-116,CAT-002,SUB-013,VEN-0052,Consulting fee,BUD-006568,1553.93,Paid,REG-07
EXP-026229,2025-01-04,2025,Q1,January,DEP-002,CC-119,CAT-009,SUB-007,VEN-0013,Office supplies,BUD-004439,830.38,Paid,REG-08
EXP-027068,2025-01-04,2025,Q1,January,DEP-010,CC-112,CAT-014,SUB-038,VEN-0065,Recruitment expense,BUD-005334,6655.81,Paid,REG-05
EXP-028129,2025-01-04,2025,Q1,January,DEP-002,CC-117,CAT-002,SUB-002,VEN-0089,Business travel,BUD-009930,1327.63,Approved,REG-05
EXP-029011,2025-01-04,2025,Q1,January,DEP-001,CC-108,CAT-001,SUB-028,VEN-0031,Employee training,BUD-006827,15165.05,Paid,REG-06
EXP-029240,2025-01-04,2025,Q1,January,DEP-005,CC-103,CAT-010,SUB-024,VEN-0052,Consulting fee,BUD-000335,240.16,Paid,REG-07
EXP-029353,2025-01-04,2025,Q1,January,DEP-008,CC-115,CAT-005,SUB-036,VEN-0001,Equipment purchase,BUD-001443,7710.41,Pending,REG-03
EXP-029378,2025-01-04,2025,Q1,January,DEP-002,CC-109,CAT-001,SUB-014,VEN-0086,Cloud services,BUD-000108,2381.23,Pending,REG-05
EXP-030440,2025-01-04,2025,Q1,January,DEP-010,CC-106,CAT-007,SUB-026,VEN-0016,Equipment purchase,BUD-002337,2520.51,Pending,REG-08
EXP-030851,2025-01-04,2025,Q1,January,DEP-002,CC-113,CAT-012,SUB-035,VEN-0004,Insurance expense,BUD-005944,2456.29,Paid,REG-07
EXP-031025,2025-01-04,2025,Q1,January,DEP-010,CC-110,CAT-009,SUB-032,VEN-0043,Transportation,BUD-006091,1281.96,Paid,REG-04
EXP-031868,2025-01-04,2025,Q1,January,DEP-003,CC-103,CAT-012,SUB-016,VEN-0088,Business travel,BUD-002958,10848.02,Approved,REG-08
EXP-033413,2025-01-04,2025,Q1,January,DEP-008,CC-115,CAT-006,SUB-003,VEN-0049,Recruitment expense,BUD-003213,6610.2,Paid,REG-01
EXP-033515,2025-01-04,2025,Q1,January,DEP-003,CC-104,CAT-001,SUB-031,VEN-0035,Marketing expense,BUD-002169,3435.47,Paid,REG-05
EXP-034574,2025-01-04,2025,Q1,January,DEP-009,CC-116,CAT-005,SUB-025,VEN-0038,Software subscription,BUD-007776,3223.97,Paid,REG-06
EXP-035258,2025-01-04,2025,Q1,January,DEP-003,CC-113,CAT-009,SUB-005,VEN-0079,Maintenance service,BUD-001899,808.02,Paid,REG-04
EXP-036337,2025-01-04,2025,Q1,January,DEP-010,CC-106,CAT-006,SUB-010,VEN-0092,Business travel,BUD-002645,6202.08,Pending,REG-01
EXP-039817,2025-01-04,2025,Q1,January,DEP-001,CC-111,CAT-011,SUB-012,VEN-0100,Equipment purchase,BUD-007871,6800.49,Paid,REG-02
EXP-040096,2025-01-04,2025,Q1,January,DEP-001,CC-118,CAT-012,SUB-005,VEN-0037,Recruitment expense,BUD-000148,10697.6,Paid,REG-06
EXP-040963,2025-01-04,2025,Q1,January,DEP-003,CC-118,CAT-005,SUB-016,VEN-0046,Facility expense,BUD-006617,9626.78,Pending,REG-01
EXP-041183,2025-01-04,2025,Q1,January,DEP-004,CC-101,CAT-010,SUB-036,VEN-0091,Facility expense,BUD-009303,1238.75,Paid,REG-06
EXP-042651,2025-01-04,2025,Q1,January,DEP-002,CC-112,CAT-002,SUB-018,VEN-0039,Consulting fee,BUD-008448,1366.58,Paid,REG-02
EXP-042997,2025-01-04,2025,Q1,January,DEP-005,CC-115,CAT-005,SUB-031,VEN-0042,Insurance expense,BUD-008696,3297.13,Pending,REG-01
EXP-043521,2025-01-04,2025,Q1,January,DEP-008,CC-118,CAT-004,SUB-031,VEN-0047,Maintenance service,BUD-005827,4616.38,Pending,REG-03
EXP-044652,2025-01-04,2025,Q1,January,DEP-009,CC-119,CAT-003,SUB-019,VEN-0071,Consulting fee,BUD-004775,3633.58,Paid,REG-07
EXP-044983,2025-01-04,2025,Q1,January,DEP-010,CC-105,CAT-008,SUB-005,VEN-0051,Office supplies,BUD-001207,6355.93,Rejected,REG-02
EXP-045022,2025-01-04,2025,Q1,January,DEP-002,CC-120,CAT-001,SUB-031,VEN-0024,Insurance expense,BUD-003189,5569.17,Approved,REG-05
EXP-045457,2025-01-04,2025,Q1,January,DEP-004,CC-118,CAT-010,SUB-019,VEN-0021,Insurance expense,BUD-009427,7239.56,Pending,REG-01
EXP-045579,2025-01-04,2025,Q1,January,DEP-003,CC-103,CAT-011,SUB-002,VEN-0086,Maintenance service,BUD-003899,1731.92,Approved,REG-04
EXP-046396,2025-01-04,2025,Q1,January,DEP-004,CC-110,CAT-011,SUB-031,VEN-0062,Insurance expense,BUD-008403,1619.43,Paid,REG-04
EXP-046748,2025-01-04,2025,Q1,January,DEP-001,CC-112,CAT-009,SUB-007,VEN-0019,Consulting fee,BUD-001163,14862.92,Paid,REG-03
EXP-046802,2025-01-04,2025,Q1,January,DEP-002,CC-107,CAT-004,SUB-019,VEN-0072,Insurance expense,BUD-000967,8471.33,Paid,REG-05
EXP-047557,2025-01-04,2025,Q1,January,DEP-004,CC-119,CAT-015,SUB-025,VEN-0058,Office supplies,BUD-000302,8891.27,Paid,REG-08
EXP-047873,2025-01-04,2025,Q1,January,DEP-007,CC-104,CAT-002,SUB-030,VEN-0048,Office supplies,BUD-004262,7853.6,Paid,REG-02
EXP-000133,2025-01-05,2025,Q1,January,DEP-008,CC-107,CAT-003,SUB-008,VEN-0064,Marketing expense,BUD-000895,3101.03,Pending,REG-03
EXP-000421,2025-01-05,2025,Q1,January,DEP-005,CC-119,CAT-002,SUB-028,VEN-0091,Marketing expense,BUD-008458,2462.02,Paid,REG-07
EXP-000722,2025-01-05,2025,Q1,January,DEP-006,CC-117,CAT-003,SUB-006,VEN-0006,Equipment purchase,BUD-004471,11056.1,Paid,REG-03
EXP-000834,2025-01-05,2025,Q1,January,DEP-004,CC-119,CAT-002,SUB-034,VEN-0029,Software subscription,BUD-000826,9848.93,Pending,REG-05
EXP-001025,2025-01-05,2025,Q1,January,DEP-003,CC-103,CAT-011,SUB-019,VEN-0026,Consulting fee,BUD-003932,25698.69,Paid,REG-04
EXP-003881,2025-01-05,2025,Q1,January,DEP-001,CC-119,CAT-008,SUB-025,VEN-0096,Facility expense,BUD-007801,3118.39,Paid,REG-04
EXP-005274,2025-01-05,2025,Q1,January,DEP-006,CC-116,CAT-006,SUB-035,VEN-0071,Marketing expense,BUD-001380,3357.14,Paid,REG-04
EXP-005337,2025-01-05,2025,Q1,January,DEP-009,CC-105,CAT-014,SUB-024,VEN-0077,Utilities,BUD-004472,9432.53,Approved,REG-01
EXP-005416,2025-01-05,2025,Q1,January,DEP-007,CC-107,CAT-009,SUB-014,VEN-0073,Insurance expense,BUD-003993,2103.65,Paid,REG-03
EXP-007255,2025-01-05,2025,Q1,January,DEP-005,CC-110,CAT-003,SUB-036,VEN-0050,Transportation,BUD-002513,1924.79,Paid,REG-07
EXP-011771,2025-01-05,2025,Q1,January,DEP-003,CC-118,CAT-003,SUB-009,VEN-0008,Consulting fee,BUD-000311,5642.78,Paid,REG-03
EXP-011956,2025-01-05,2025,Q1,January,DEP-004,CC-103,CAT-014,SUB-019,VEN-0059,Cloud services,BUD-009734,1305.73,Paid,REG-03
EXP-012909,2025-01-05,2025,Q1,January,DEP-009,CC-109,CAT-007,SUB-004,VEN-0092,Recruitment expense,BUD-001744,3772.53,Paid,REG-08
EXP-013261,2025-01-05,2025,Q1,January,DEP-005,CC-112,CAT-003,SUB-019,VEN-0014,Facility expense,BUD-008048,11952.11,Paid,REG-08
EXP-014760,2025-01-05,2025,Q1,January,DEP-008,CC-115,CAT-007,SUB-021,VEN-0050,Business travel,BUD-004673,5660.24,Paid,REG-04
EXP-015466,2025-01-05,2025,Q1,January,DEP-008,CC-112,CAT-001,SUB-037,VEN-0014,Utilities,BUD-008072,13153.54,Paid,REG-08
EXP-015689,2025-01-05,2025,Q1,January,DEP-002,CC-104,CAT-007,SUB-004,VEN-0099,Professional services,BUD-006723,6516.91,Paid,REG-08
EXP-017309,2025-01-05,2025,Q1,January,DEP-003,CC-101,CAT-002,SUB-020,VEN-0061,Software subscription,BUD-008103,6036.32,Rejected,REG-06
EXP-017473,2025-01-05,2025,Q1,January,DEP-008,CC-110,CAT-006,SUB-040,VEN-0017,Cloud services,BUD-006995,1719.38,Paid,REG-02
EXP-019678,2025-01-05,2025,Q1,January,DEP-002,CC-103,CAT-013,SUB-020,VEN-0067,Equipment purchase,BUD-001453,1874.0,Paid,REG-04
EXP-021654,2025-01-05,2025,Q1,January,DEP-004,CC-109,CAT-009,SUB-014,VEN-0027,Marketing expense,BUD-007094,3535.12,Paid,REG-01
EXP-023015,2025-01-05,2025,Q1,January,DEP-009,CC-104,CAT-005,SUB-031,VEN-0034,Software subscription,BUD-005306,1879.8,Paid,REG-07
EXP-023052,2025-01-05,2025,Q1,January,DEP-007,CC-114,CAT-015,SUB-035,VEN-0010,Maintenance service,BUD-003430,1130.18,Paid,REG-01
EXP-023321,2025-01-05,2025,Q1,January,DEP-001,CC-113,CAT-010,SUB-015,VEN-0047,Insurance expense,BUD-008345,2809.95,Paid,REG-02
EXP-023370,2025-01-05,2025,Q1,January,DEP-004,CC-111,CAT-007,SUB-027,VEN-0010,Marketing expense,BUD-008254,1557.89,Paid,REG-02
EXP-023757,2025-01-05,2025,Q1,January,DEP-005,CC-112,CAT-001,SUB-020,VEN-0005,Consulting fee,BUD-007795,1750.43,Approved,REG-03
EXP-024204,2025-01-05,2025,Q1,January,DEP-001,CC-102,CAT-006,SUB-011,VEN-0084,Equipment purchase,BUD-005511,4467.06,Paid,REG-04
EXP-024903,2025-01-05,2025,Q1,January,DEP-007,CC-102,CAT-010,SUB-019,VEN-0088,Utilities,BUD-001531,1084.02,Paid,REG-02
EXP-024972,2025-01-05,2025,Q1,January,DEP-006,CC-114,CAT-004,SUB-003,VEN-0015,Cloud services,BUD-002358,5343.99,Approved,REG-07
EXP-025389,2025-01-05,2025,Q1,January,DEP-004,CC-118,CAT-003,SUB-019,VEN-0041,Professional services,BUD-006721,624.23,Paid,REG-08
EXP-026154,2025-01-05,2025,Q1,January,DEP-001,CC-107,CAT-012,SUB-006,VEN-0071,Office supplies,BUD-004105,3663.8,Paid,REG-05
EXP-030849,2025-01-05,2025,Q1,January,DEP-004,CC-104,CAT-011,SUB-003,VEN-0090,Maintenance service,BUD-008322,12018.25,Approved,REG-04
EXP-031145,2025-01-05,2025,Q1,January,DEP-009,CC-115,CAT-004,SUB-016,VEN-0031,Business travel,BUD-000044,6856.89,Approved,REG-06
EXP-031534,2025-01-05,2025,Q1,January,DEP-001,CC-119,CAT-004,SUB-031,VEN-0040,Facility expense,BUD-007436,880.27,Approved,REG-02
EXP-031593,2025-01-05,2025,Q1,January,DEP-001,CC-116,CAT-006,SUB-018,VEN-0065,Facility expense,BUD-000257,101935.88,Pending,REG-04
EXP-031975,2025-01-05,2025,Q1,January,DEP-003,CC-120,CAT-012,SUB-036,VEN-0043,Marketing expense,BUD-005579,18006.2,Pending,REG-05
EXP-032114,2025-01-05,2025,Q1,January,DEP-009,CC-112,CAT-004,SUB-037,VEN-0012,Business travel,BUD-009802,6501.91,Paid,REG-03
EXP-032639,2025-01-05,2025,Q1,January,DEP-007,CC-118,CAT-011,SUB-009,VEN-0092,Professional services,BUD-003059,1745.75,Approved,REG-03
EXP-033389,2025-01-05,2025,Q1,January,DEP-005,CC-109,CAT-002,SUB-031,VEN-0030,Recruitment expense,BUD-003557,27788.6,Paid,REG-05
EXP-033730,2025-01-05,2025,Q1,January,DEP-005,CC-107,CAT-001,SUB-012,VEN-0052,Insurance expense,BUD-008514,34407.31,Pending,REG-01
EXP-034475,2025-01-05,2025,Q1,January,DEP-009,CC-120,CAT-015,SUB-004,VEN-0027,Utilities,BUD-007963,4295.47,Pending,REG-02
EXP-034859,2025-01-05,2025,Q1,January,DEP-005,CC-103,CAT-008,SUB-010,VEN-0054,Office supplies,BUD-006059,577.7,Approved,REG-04
EXP-035754,2025-01-05,2025,Q1,January,DEP-002,CC-120,CAT-004,SUB-021,VEN-0024,Marketing expense,BUD-006076,1929.38,Paid,REG-08
EXP-036277,2025-01-05,2025,Q1,January,DEP-004,CC-110,CAT-006,SUB-039,VEN-0011,Recruitment expense,BUD-004008,1690.4,Paid,REG-04
EXP-037498,2025-01-05,2025,Q1,January,DEP-001,CC-115,CAT-012,SUB-028,VEN-0073,Employee training,BUD-006391,28057.38,Rejected,REG-04
EXP-038870,2025-01-05,2025,Q1,January,DEP-005,CC-114,CAT-004,SUB-004,VEN-0044,Utilities,BUD-002655,1379.33,Paid,REG-05
EXP-038953,2025-01-05,2025,Q1,January,DEP-006,CC-120,CAT-010,SUB-026,VEN-0099,Equipment purchase,BUD-003459,1884.88,Rejected,REG-06
EXP-039028,2025-01-05,2025,Q1,January,DEP-001,CC-120,CAT-011,SUB-011,VEN-0094,Maintenance service,BUD-007228,3933.49,Pending,REG-02
EXP-039138,2025-01-05,2025,Q1,January,DEP-005,CC-105,CAT-010,SUB-014,VEN-0009,Recruitment expense,BUD-008716,1533.71,Approved,REG-07
EXP-039152,2025-01-05,2025,Q1,January,DEP-002,CC-107,CAT-002,SUB-031,VEN-0071,Utilities,BUD-003217,6940.41,Approved,REG-08
EXP-039558,2025-01-05,2025,Q1,January,DEP-004,CC-120,CAT-009,SUB-021,VEN-0067,Office supplies,BUD-001987,11663.09,Paid,REG-07
EXP-039964,2025-01-05,2025,Q1,January,DEP-007,CC-104,CAT-009,SUB-003,VEN-0045,Cloud services,BUD-008588,6971.67,Pending,REG-06
EXP-042848,2025-01-05,2025,Q1,January,DEP-009,CC-113,CAT-013,SUB-017,VEN-0074,Utilities,BUD-004516,7295.96,Paid,REG-04
EXP-042890,2025-01-05,2025,Q1,January,DEP-006,CC-115,CAT-015,SUB-030,VEN-0015,Facility expense,BUD-001487,5959.52,Pending,REG-07
EXP-043722,2025-01-05,2025,Q1,January,DEP-004,CC-108,CAT-001,SUB-024,VEN-0030,Transportation,BUD-006422,3971.58,Pending,REG-02
EXP-044442,2025-01-05,2025,Q1,January,DEP-003,CC-116,CAT-014,SUB-027,VEN-0052,Consulting fee,BUD-005305,5655.68,Paid,REG-01
EXP-045007,2025-01-05,2025,Q1,January,DEP-007,CC-103,CAT-007,SUB-019,VEN-0077,Business travel,BUD-007982,1809.66,Pending,REG-06
EXP-047234,2025-01-05,2025,Q1,January,DEP-007,CC-113,CAT-014,SUB-020,VEN-0045,Professional services,BUD-002153,3794.28,Paid,REG-02
EXP-047317,2025-01-05,2025,Q1,January,DEP-009,CC-113,CAT-015,SUB-020,VEN-0021,Utilities,BUD-002990,5601.77,Pending,REG-06
EXP-047416,2025-01-05,2025,Q1,January,DEP-003,CC-107,CAT-001,SUB-033,VEN-0046,Recruitment expense,BUD-000006,6360.89,Approved,REG-01
EXP-047926,2025-01-05,2025,Q1,January,DEP-006,CC-111,CAT-010,SUB-004,VEN-0086,Cloud services,BUD-005602,1787.58,Approved,REG-05
EXP-048536,2025-01-05,2025,Q1,January,DEP-001,CC-101,CAT-004,SUB-036,VEN-0096,Insurance expense,BUD-004700,381.15,Paid,REG-03
EXP-048810,2025-01-05,2025,Q1,January,DEP-002,CC-111,CAT-009,SUB-040,VEN-0017,Marketing expense,BUD-000161,6872.02,Approved,REG-05
EXP-000952,2025-01-06,2025,Q1,January,DEP-001,CC-107,CAT-007,SUB-036,VEN-0100,Maintenance service,BUD-004205,2098.93,Paid,REG-01
EXP-004512,2025-01-06,2025,Q1,January,DEP-008,CC-103,CAT-001,SUB-018,VEN-0019,Utilities,BUD-004960,15225.65,Pending,REG-03
EXP-005091,2025-01-06,2025,Q1,January,DEP-006,CC-119,CAT-005,SUB-013,VEN-0060,Consulting fee,BUD-001275,20705.21,Paid,REG-06
EXP-005216,2025-01-06,2025,Q1,January,DEP-001,CC-108,CAT-011,SUB-008,VEN-0052,Professional services,BUD-008105,10742.53,Paid,REG-07
EXP-005410,2025-01-06,2025,Q1,January,DEP-009,CC-114,CAT-014,SUB-027,VEN-0083,Consulting fee,BUD-008088,6146.58,Approved,REG-02
EXP-005494,2025-01-06,2025,Q1,January,DEP-003,CC-105,CAT-014,SUB-035,VEN-0034,Business travel,BUD-007047,4924.45,Paid,REG-06
EXP-005503,2025-01-06,2025,Q1,January,DEP-001,CC-105,CAT-005,SUB-019,VEN-0075,Software subscription,BUD-003667,1135.78,Paid,REG-03
EXP-008038,2025-01-06,2025,Q1,January,DEP-003,CC-104,CAT-005,SUB-011,VEN-0020,Cloud services,BUD-002757,19346.42,Approved,REG-01
EXP-008896,2025-01-06,2025,Q1,January,DEP-005,CC-120,CAT-008,SUB-029,VEN-0046,Professional services,BUD-009942,5522.5,Pending,REG-03
EXP-009300,2025-01-06,2025,Q1,January,DEP-003,CC-119,CAT-006,SUB-028,VEN-0040,Business travel,BUD-009202,1705.23,Paid,REG-03
EXP-010245,2025-01-06,2025,Q1,January,DEP-007,CC-105,CAT-001,SUB-020,VEN-0060,Transportation,BUD-004546,5311.86,Paid,REG-01
EXP-012464,2025-01-06,2025,Q1,January,DEP-004,CC-119,CAT-007,SUB-017,VEN-0054,Facility expense,BUD-001454,1474.49,Paid,REG-02
EXP-013421,2025-01-06,2025,Q1,January,DEP-009,CC-110,CAT-012,SUB-010,VEN-0021,Recruitment expense,BUD-002569,24833.78,Approved,REG-03
EXP-013501,2025-01-06,2025,Q1,January,DEP-008,CC-120,CAT-009,SUB-038,VEN-0040,Professional services,BUD-003325,1652.5,Paid,REG-06
EXP-013816,2025-01-06,2025,Q1,January,DEP-009,CC-117,CAT-009,SUB-015,VEN-0086,Maintenance service,BUD-005052,2139.12,Pending,REG-01
EXP-014736,2025-01-06,2025,Q1,January,DEP-010,CC-111,CAT-001,SUB-009,VEN-0051,Professional services,BUD-003528,440.94,Paid,REG-04
EXP-015795,2025-01-06,2025,Q1,January,DEP-008,CC-115,CAT-010,SUB-007,VEN-0058,Equipment purchase,BUD-006608,1934.15,Pending,REG-04
EXP-015796,2025-01-06,2025,Q1,January,DEP-005,CC-102,CAT-002,SUB-030,VEN-0009,Professional services,BUD-008744,2872.22,Approved,REG-01
EXP-018050,2025-01-06,2025,Q1,January,DEP-007,CC-117,CAT-002,SUB-032,VEN-0057,Utilities,BUD-002575,1743.43,Paid,REG-01
EXP-018160,2025-01-06,2025,Q1,January,DEP-005,CC-103,CAT-002,SUB-038,VEN-0012,Business travel,BUD-004549,8040.8,Paid,REG-05
EXP-018735,2025-01-06,2025,Q1,January,DEP-004,CC-118,CAT-012,SUB-004,VEN-0013,Equipment purchase,BUD-006455,7213.29,Approved,REG-05
EXP-019255,2025-01-06,2025,Q1,January,DEP-005,CC-101,CAT-003,SUB-004,VEN-0048,Software subscription,BUD-007320,2119.44,Paid,REG-06
EXP-021754,2025-01-06,2025,Q1,January,DEP-001,CC-107,CAT-009,SUB-006,VEN-0095,Marketing expense,BUD-005534,3532.9,Paid,REG-01
EXP-021872,2025-01-06,2025,Q1,January,DEP-007,CC-114,CAT-003,SUB-009,VEN-0094,Maintenance service,BUD-003502,1390.52,Pending,REG-06
EXP-022955,2025-01-06,2025,Q1,January,DEP-007,CC-102,CAT-004,SUB-031,VEN-0082,Facility expense,BUD-009729,239.9,Paid,REG-01
EXP-024407,2025-01-06,2025,Q1,January,DEP-003,CC-119,CAT-001,SUB-025,VEN-0057,Software subscription,BUD-007395,3764.56,Approved,REG-04
EXP-024644,2025-01-06,2025,Q1,January,DEP-001,CC-109,CAT-001,SUB-034,VEN-0038,Cloud services,BUD-009525,16403.07,Pending,REG-03
EXP-024676,2025-01-06,2025,Q1,January,DEP-006,CC-108,CAT-007,SUB-019,VEN-0090,Insurance expense,BUD-000752,12650.78,Pending,REG-01
EXP-026077,2025-01-06,2025,Q1,January,DEP-005,CC-110,CAT-002,SUB-032,VEN-0004,Consulting fee,BUD-005092,3305.75,Pending,REG-07
EXP-028229,2025-01-06,2025,Q1,January,DEP-004,CC-118,CAT-006,SUB-031,VEN-0033,Insurance expense,BUD-008747,9682.43,Approved,REG-02
EXP-028528,2025-01-06,2025,Q1,January,DEP-006,CC-118,CAT-005,SUB-012,VEN-0087,Transportation,BUD-009235,10668.72,Pending,REG-04
EXP-028773,2025-01-06,2025,Q1,January,DEP-008,CC-114,CAT-009,SUB-030,VEN-0011,Recruitment expense,BUD-000761,7680.93,Pending,REG-07
EXP-028904,2025-01-06,2025,Q1,January,DEP-002,CC-106,CAT-006,SUB-019,VEN-0093,Marketing expense,BUD-003905,4682.8,Paid,REG-06
EXP-029701,2025-01-06,2025,Q1,January,DEP-005,CC-116,CAT-010,SUB-018,VEN-0032,Equipment purchase,BUD-005629,1410.77,Pending,REG-03
EXP-032765,2025-01-06,2025,Q1,January,DEP-009,CC-112,CAT-014,SUB-006,VEN-0083,Marketing expense,BUD-000999,1481.52,Rejected,REG-01
EXP-033162,2025-01-06,2025,Q1,January,DEP-003,CC-109,CAT-003,SUB-009,VEN-0033,Marketing expense,BUD-006549,39996.79,Paid,REG-04
EXP-033883,2025-01-06,2025,Q1,January,DEP-004,CC-106,CAT-005,SUB-004,VEN-0085,Business travel,BUD-003521,7471.88,Paid,REG-05
EXP-034368,2025-01-06,2025,Q1,January,DEP-009,CC-120,CAT-005,SUB-026,VEN-0050,Office supplies,BUD-003459,15348.06,Approved,REG-04
EXP-034410,2025-01-06,2025,Q1,January,DEP-002,CC-108,CAT-007,SUB-027,VEN-0074,Maintenance service,BUD-007952,911.45,Approved,REG-05
EXP-035217,2025-01-06,2025,Q1,January,DEP-004,CC-112,CAT-009,SUB-001,VEN-0029,Marketing expense,BUD-005643,1050.11,Approved,REG-06
EXP-035381,2025-01-06,2025,Q1,January,DEP-004,CC-108,CAT-012,SUB-012,VEN-0051,Office supplies,BUD-004364,6103.52,Paid,REG-06
EXP-037183,2025-01-06,2025,Q1,January,DEP-003,CC-108,CAT-002,SUB-025,VEN-0024,Maintenance service,BUD-008548,11238.36,Paid,REG-05
EXP-037864,2025-01-06,2025,Q1,January,DEP-008,CC-120,CAT-014,SUB-019,VEN-0033,Consulting fee,BUD-008377,4120.6,Paid,REG-02
EXP-037928,2025-01-06,2025,Q1,January,DEP-001,CC-119,CAT-008,SUB-016,VEN-0028,Cloud services,BUD-005035,3149.46,Paid,REG-03
EXP-038325,2025-01-06,2025,Q1,January,DEP-007,CC-109,CAT-008,SUB-010,VEN-0041,Marketing expense,BUD-007925,1595.24,Pending,REG-06
