Revenue_ID,Date,Year,Quarter,Month,Department_ID,Customer_ID,Revenue_Category_ID,Invoice_ID,Revenue_Amount,Payment_Status,Region_ID
REV-013948,2025-01-07,2025,Q1,January,DEP-004,CUS-01640,RCAT-001,INV-008124,13422.25,Paid,REG-06
REV-014721,2025-01-07,2025,Q1,January,DEP-004,CUS-00496,RCAT-008,INV-004794,13656.16,Paid,REG-08
REV-014900,2025-01-07,2025,Q1,January,DEP-008,CUS-01231,RCAT-008,INV-000819,70337.45,Paid,REG-01
REV-015504,2025-01-07,2025,Q1,January,DEP-003,CUS-01479,RCAT-009,INV-000751,21323.77,Pending,REG-03
REV-016736,2025-01-07,2025,Q1,January,DEP-009,CUS-01704,RCAT-002,INV-010567,13367.85,Paid,REG-08
REV-017416,2025-01-07,2025,Q1,January,DEP-001,CUS-00724,RCAT-001,INV-003604,17789.52,Paid,REG-03
REV-017901,2025-01-07,2025,Q1,January,DEP-010,CUS-01647,RCAT-001,INV-006204,35344.41,Paid,REG-07
REV-017956,2025-01-07,2025,Q1,January,DEP-009,CUS-01699,RCAT-005,INV-001851,82391.75,Overdue,REG-06
REV-022145,2025-01-07,2025,Q1,January,DEP-009,CUS-01802,RCAT-004,INV-014800,7965.49,Overdue,REG-07
REV-023096,2025-01-07,2025,Q1,January,DEP-010,CUS-00615,RCAT-007,INV-003015,30930.01,Paid,REG-02
REV-023645,2025-01-07,2025,Q1,January,DEP-006,CUS-00844,RCAT-005,INV-004488,13199.9,Paid,REG-04
REV-024220,2025-01-07,2025,Q1,January,DEP-005,CUS-00577,RCAT-008,INV-003753,23159.56,Paid,REG-03
REV-001058,2025-01-08,2025,Q1,January,DEP-007,CUS-01484,RCAT-009,INV-012636,10372.5,Paid,REG-03
REV-002081,2025-01-08,2025,Q1,January,DEP-009,CUS-01550,RCAT-002,INV-009017,21232.11,Paid,REG-05
REV-002375,2025-01-08,2025,Q1,January,DEP-009,CUS-01028,RCAT-005,INV-006657,27813.18,Approved,REG-08
REV-003004,2025-01-08,2025,Q1,January,DEP-003,CUS-01038,RCAT-006,INV-000031,8617.86,Paid,REG-08
REV-003040,2025-01-08,2025,Q1,January,DEP-004,CUS-01026,RCAT-009,INV-003238,31864.9,Paid,REG-06
REV-004709,2025-01-08,2025,Q1,January,DEP-010,CUS-00752,RCAT-005,INV-014363,20014.51,Paid,REG-01
REV-005712,2025-01-08,2025,Q1,January,DEP-001,CUS-01495,RCAT-001,INV-006733,2645.94,Overdue,REG-06
REV-005723,2025-01-08,2025,Q1,January,DEP-001,CUS-00090,RCAT-009,INV-004419,37589.46,Paid,REG-02
REV-007657,2025-01-08,2025,Q1,January,DEP-008,CUS-01168,RCAT-003,INV-013533,31435.98,Overdue,REG-01
REV-010409,2025-01-08,2025,Q1,January,DEP-004,CUS-01219,RCAT-003,INV-008110,49534.4,Paid,REG-05
REV-010610,2025-01-08,2025,Q1,January,DEP-007,CUS-01405,RCAT-010,INV-001172,2085.25,Paid,REG-04
REV-010750,2025-01-08,2025,Q1,January,DEP-006,CUS-01893,RCAT-008,INV-012888,6580.75,Paid,REG-01
REV-010851,2025-01-08,2025,Q1,January,DEP-010,CUS-00009,RCAT-004,INV-006475,24024.08,Overdue,REG-01
REV-011908,2025-01-08,2025,Q1,January,DEP-005,CUS-00198,RCAT-004,INV-011687,22613.13,Paid,REG-01
REV-012208,2025-01-08,2025,Q1,January,DEP-003,CUS-00146,RCAT-010,INV-012903,10401.75,Overdue,REG-05
REV-012485,2025-01-08,2025,Q1,January,DEP-007,CUS-00667,RCAT-002,INV-009231,39156.56,Overdue,REG-06
REV-013085,2025-01-08,2025,Q1,January,DEP-008,CUS-01690,RCAT-002,INV-006572,12505.3,Overdue,REG-03
REV-013345,2025-01-08,2025,Q1,January,DEP-010,CUS-00638,RCAT-007,INV-005180,30408.56,Paid,REG-08
REV-013618,2025-01-08,2025,Q1,January,DEP-004,CUS-00722,RCAT-001,INV-006985,7539.18,Paid,REG-07
REV-015467,2025-01-08,2025,Q1,January,DEP-001,CUS-01051,RCAT-006,INV-014570,18152.88,Pending,REG-03
REV-015583,2025-01-08,2025,Q1,January,DEP-009,CUS-00820,RCAT-008,INV-010031,15094.31,Paid,REG-02
REV-015760,2025-01-08,2025,Q1,January,DEP-005,CUS-00787,RCAT-009,INV-012025,23700.67,Paid,REG-08
REV-016151,2025-01-08,2025,Q1,January,DEP-003,CUS-00140,RCAT-003,INV-014569,6108.58,Paid,REG-03
REV-017817,2025-01-08,2025,Q1,January,DEP-002,CUS-00391,RCAT-001,INV-010430,6165.15,Pending,REG-07
REV-019884,2025-01-08,2025,Q1,January,DEP-009,CUS-01859,RCAT-005,INV-000683,48276.93,Paid,REG-04
REV-020045,2025-01-08,2025,Q1,January,DEP-005,CUS-01131,RCAT-006,INV-001750,22632.43,Pending,REG-02
REV-020050,2025-01-08,2025,Q1,January,DEP-005,CUS-01879,RCAT-006,INV-005037,2093.49,Overdue,REG-02
REV-020965,2025-01-08,2025,Q1,January,DEP-010,CUS-01379,RCAT-002,INV-002267,2138.46,Overdue,REG-03
REV-024878,2025-01-08,2025,Q1,January,DEP-002,CUS-01167,RCAT-006,INV-010035,14828.75,Approved,REG-07
REV-024989,2025-01-08,2025,Q1,January,DEP-008,CUS-01193,RCAT-005,INV-011192,13747.38,Paid,REG-01
REV-000141,2025-01-09,2025,Q1,January,DEP-004,CUS-01767,RCAT-002,INV-007888,10673.48,Paid,REG-07
REV-000401,2025-01-09,2025,Q1,January,DEP-006,CUS-01784,RCAT-003,INV-012179,15086.42,Paid,REG-07
REV-000530,2025-01-09,2025,Q1,January,DEP-003,CUS-00403,RCAT-004,INV-012159,15766.56,Paid,REG-05
REV-001191,2025-01-09,2025,Q1,January,DEP-001,CUS-01664,RCAT-010,INV-013649,42908.7,Pending,REG-08
REV-003361,2025-01-09,2025,Q1,January,DEP-002,CUS-00931,RCAT-004,INV-012969,10653.98,Approved,REG-03
REV-003734,2025-01-09,2025,Q1,January,DEP-008,CUS-01476,RCAT-007,INV-005284,138783.45,Paid,REG-01
REV-004228,2025-01-09,2025,Q1,January,DEP-007,CUS-01039,RCAT-005,INV-007136,25615.08,Pending,REG-01
REV-005366,2025-01-09,2025,Q1,January,DEP-004,CUS-00949,RCAT-002,INV-010575,4149.33,Approved,REG-02
REV-005834,2025-01-09,2025,Q1,January,DEP-002,CUS-01731,RCAT-004,INV-004624,96947.99,Approved,REG-03
REV-006218,2025-01-09,2025,Q1,January,DEP-009,CUS-01425,RCAT-008,INV-014767,7089.05,Approved,REG-02
REV-009130,2025-01-09,2025,Q1,January,DEP-002,CUS-01494,RCAT-006,INV-002765,9907.33,Pending,REG-02
REV-009766,2025-01-09,2025,Q1,January,DEP-007,CUS-00849,RCAT-007,INV-004282,18976.0,Approved,REG-01
REV-010437,2025-01-09,2025,Q1,January,DEP-003,CUS-00174,RCAT-001,INV-005812,21509.81,Overdue,REG-06
REV-011934,2025-01-09,2025,Q1,January,DEP-004,CUS-00144,RCAT-003,INV-014970,33824.04,Pending,REG-05
REV-012323,2025-01-09,2025,Q1,January,DEP-005,CUS-01362,RCAT-010,INV-010219,47906.71,Approved,REG-04
REV-012662,2025-01-09,2025,Q1,January,DEP-008,CUS-00787,RCAT-008,INV-008835,14755.78,Overdue,REG-04
REV-013370,2025-01-09,2025,Q1,January,DEP-008,CUS-01518,RCAT-007,INV-004689,8159.04,Paid,REG-08
REV-013484,2025-01-09,2025,Q1,January,DEP-010,CUS-00731,RCAT-006,INV-009113,14511.14,Pending,REG-01
REV-013749,2025-01-09,2025,Q1,January,DEP-002,CUS-00457,RCAT-010,INV-007026,2867.23,Pending,REG-02
REV-013852,2025-01-09,2025,Q1,January,DEP-001,CUS-00095,RCAT-010,INV-011126,5862.65,Paid,REG-05
REV-013956,2025-01-09,2025,Q1,January,DEP-009,CUS-01826,RCAT-006,INV-008670,4066.45,Pending,REG-06
REV-013977,2025-01-09,2025,Q1,January,DEP-008,CUS-00946,RCAT-007,INV-006014,24842.06,Pending,REG-08
REV-014341,2025-01-09,2025,Q1,January,DEP-007,CUS-00308,RCAT-008,INV-000687,3561.72,Pending,REG-01
REV-014884,2025-01-09,2025,Q1,January,DEP-004,CUS-00642,RCAT-009,INV-004780,11258.75,Approved,REG-02
REV-014969,2025-01-09,2025,Q1,January,DEP-004,CUS-00717,RCAT-005,INV-000418,36622.42,Paid,REG-03
REV-015792,2025-01-09,2025,Q1,January,DEP-004,CUS-01221,RCAT-001,INV-013727,30025.16,Paid,REG-06
REV-017275,2025-01-09,2025,Q1,January,DEP-005,CUS-01517,RCAT-008,INV-004594,11240.04,Approved,REG-06
REV-018415,2025-01-09,2025,Q1,January,DEP-009,CUS-01077,RCAT-008,INV-013689,10251.03,Paid,REG-08
REV-018699,2025-01-09,2025,Q1,January,DEP-001,CUS-01431,RCAT-010,INV-010846,6318.59,Paid,REG-03
REV-018821,2025-01-09,2025,Q1,January,DEP-003,CUS-00838,RCAT-005,INV-000157,19535.0,Paid,REG-07
REV-019079,2025-01-09,2025,Q1,January,DEP-006,CUS-01059,RCAT-005,INV-003901,7628.65,Paid,REG-07
REV-019446,2025-01-09,2025,Q1,January,DEP-004,CUS-01660,RCAT-007,INV-013667,33815.53,Paid,REG-02
REV-020491,2025-01-09,2025,Q1,January,DEP-005,CUS-00760,RCAT-001,INV-001343,95709.79,Paid,REG-05
REV-021065,2025-01-09,2025,Q1,January,DEP-004,CUS-01971,RCAT-010,INV-002117,7373.82,Paid,REG-02
REV-021230,2025-01-09,2025,Q1,January,DEP-006,CUS-01395,RCAT-002,INV-011576,28236.79,Pending,REG-08
REV-021853,2025-01-09,2025,Q1,January,DEP-010,CUS-01513,RCAT-010,INV-008503,4538.43,Paid,REG-08
REV-021927,2025-01-09,2025,Q1,January,DEP-001,CUS-00821,RCAT-001,INV-000570,10079.65,Pending,REG-01
REV-022854,2025-01-09,2025,Q1,January,DEP-003,CUS-01577,RCAT-004,INV-014530,39193.21,Pending,REG-01
REV-023814,2025-01-09,2025,Q1,January,DEP-005,CUS-01299,RCAT-008,INV-003808,1502.21,Paid,REG-02
REV-024052,2025-01-09,2025,Q1,January,DEP-006,CUS-01070,RCAT-003,INV-004925,9942.82,Paid,REG-03
REV-000948,2025-01-10,2025,Q1,January,DEP-001,CUS-00228,RCAT-003,INV-007462,3583.47,Paid,REG-08
REV-001429,2025-01-10,2025,Q1,January,DEP-003,CUS-00919,RCAT-007,INV-013305,15476.02,Paid,REG-01
REV-002283,2025-01-10,2025,Q1,January,DEP-008,CUS-00816,RCAT-002,INV-000473,11510.69,Overdue,REG-01
REV-003578,2025-01-10,2025,Q1,January,DEP-006,CUS-00718,RCAT-005,INV-003487,6638.3,Pending,REG-03
REV-003801,2025-01-10,2025,Q1,January,DEP-006,CUS-00982,RCAT-002,INV-008624,17486.51,Overdue,REG-06
REV-007575,2025-01-10,2025,Q1,January,DEP-003,CUS-00720,RCAT-003,INV-013437,3768.42,Overdue,REG-08
REV-008395,2025-01-10,2025,Q1,January,DEP-003,CUS-00464,RCAT-006,INV-006817,23147.49,Paid,REG-05
REV-009361,2025-01-10,2025,Q1,January,DEP-010,CUS-01053,RCAT-001,INV-014786,75168.24,Paid,REG-01
REV-010060,2025-01-10,2025,Q1,January,DEP-005,CUS-01458,RCAT-009,INV-001624,14320.42,Paid,REG-02
REV-013024,2025-01-10,2025,Q1,January,DEP-009,CUS-00121,RCAT-005,INV-001556,17361.14,Pending,REG-07
REV-013573,2025-01-10,2025,Q1,January,DEP-010,CUS-01398,RCAT-004,INV-003950,6397.96,Paid,REG-03
REV-013699,2025-01-10,2025,Q1,January,DEP-006,CUS-01289,RCAT-006,INV-002959,7099.05,Paid,REG-03
REV-014026,2025-01-10,2025,Q1,January,DEP-005,CUS-00705,RCAT-008,INV-006617,3449.71,Pending,REG-01
REV-015554,2025-01-10,2025,Q1,January,DEP-002,CUS-01324,RCAT-005,INV-011227,8308.36,Paid,REG-06
REV-016094,2025-01-10,2025,Q1,January,DEP-006,CUS-00878,RCAT-005,INV-005678,26201.48,Paid,REG-08
REV-016699,2025-01-10,2025,Q1,January,DEP-009,CUS-00170,RCAT-009,INV-010864,7675.04,Paid,REG-02
REV-017591,2025-01-10,2025,Q1,January,DEP-003,CUS-00649,RCAT-004,INV-002253,13528.58,Paid,REG-01
REV-018016,2025-01-10,2025,Q1,January,DEP-004,CUS-01914,RCAT-005,INV-002587,10882.37,Paid,REG-02
REV-018639,2025-01-10,2025,Q1,January,DEP-008,CUS-01348,RCAT-007,INV-002659,10569.8,Overdue,REG-05
REV-020812,2025-01-10,2025,Q1,January,DEP-010,CUS-00105,RCAT-008,INV-000460,8390.17,Pending,REG-02
REV-021887,2025-01-10,2025,Q1,January,DEP-003,CUS-01796,RCAT-005,INV-003547,12732.86,Paid,REG-05
REV-022744,2025-01-10,2025,Q1,January,DEP-009,CUS-01644,RCAT-001,INV-004987,10270.01,Overdue,REG-05
REV-022867,2025-01-10,2025,Q1,January,DEP-002,CUS-00210,RCAT-010,INV-001349,5101.81,Paid,REG-07
REV-023279,2025-01-10,2025,Q1,January,DEP-004,CUS-01849,RCAT-005,INV-004988,3292.81,Overdue,REG-06
REV-024338,2025-01-10,2025,Q1,January,DEP-010,CUS-00742,RCAT-007,INV-008807,15666.95,Overdue,REG-04
REV-000216,2025-01-11,2025,Q1,January,DEP-003,CUS-01734,RCAT-002,INV-010410,50308.08,Pending,REG-04
REV-000226,2025-01-11,2025,Q1,January,DEP-010,CUS-01283,RCAT-010,INV-012349,5758.55,Paid,REG-06
REV-000813,2025-01-11,2025,Q1,January,DEP-001,CUS-01732,RCAT-006,INV-012834,22245.17,Paid,REG-02
REV-002155,2025-01-11,2025,Q1,January,DEP-003,CUS-00624,RCAT-006,INV-011316,56826.8,Pending,REG-05
REV-002805,2025-01-11,2025,Q1,January,DEP-006,CUS-01943,RCAT-001,INV-000318,27887.88,Pending,REG-05
REV-003251,2025-01-11,2025,Q1,January,DEP-003,CUS-01177,RCAT-003,INV-011883,83838.58,Overdue,REG-08
REV-003718,2025-01-11,2025,Q1,January,DEP-010,CUS-00109,RCAT-010,INV-010681,19798.87,Paid,REG-04
REV-005727,2025-01-11,2025,Q1,January,DEP-008,CUS-00413,RCAT-001,INV-007294,14196.48,Pending,REG-08
REV-005752,2025-01-11,2025,Q1,January,DEP-010,CUS-00971,RCAT-007,INV-008400,1645.64,Pending,REG-08
REV-005797,2025-01-11,2025,Q1,January,DEP-010,CUS-01261,RCAT-001,INV-008958,17181.43,Overdue,REG-07
REV-007820,2025-01-11,2025,Q1,January,DEP-003,CUS-00588,RCAT-006,INV-011734,5809.26,Paid,REG-06
REV-008512,2025-01-11,2025,Q1,January,DEP-005,CUS-01401,RCAT-003,INV-008418,4960.84,Paid,REG-03
REV-008826,2025-01-11,2025,Q1,January,DEP-002,CUS-01692,RCAT-005,INV-006477,42278.7,Pending,REG-06
REV-012656,2025-01-11,2025,Q1,January,DEP-006,CUS-00831,RCAT-006,INV-002108,136378.94,Approved,REG-02
REV-012910,2025-01-11,2025,Q1,January,DEP-005,CUS-00987,RCAT-003,INV-004013,10721.27,Pending,REG-07
REV-014195,2025-01-11,2025,Q1,January,DEP-006,CUS-01206,RCAT-003,INV-009100,62336.77,Pending,REG-01
REV-014495,2025-01-11,2025,Q1,January,DEP-008,CUS-01479,RCAT-010,INV-004992,46505.93,Paid,REG-01
REV-015170,2025-01-11,2025,Q1,January,DEP-009,CUS-01469,RCAT-001,INV-008610,3871.45,Approved,REG-06
REV-016036,2025-01-11,2025,Q1,January,DEP-002,CUS-00679,RCAT-009,INV-013706,966.57,Paid,REG-08
REV-016945,2025-01-11,2025,Q1,January,DEP-005,CUS-01618,RCAT-007,INV-007497,31512.43,Pending,REG-01
REV-017040,2025-01-11,2025,Q1,January,DEP-004,CUS-01772,RCAT-005,INV-009164,24033.78,Pending,REG-05
REV-018499,2025-01-11,2025,Q1,January,DEP-004,CUS-00009,RCAT-004,INV-003051,26589.48,Paid,REG-06
REV-019235,2025-01-11,2025,Q1,January,DEP-007,CUS-01299,RCAT-010,INV-004905,10166.45,Paid,REG-01
REV-019573,2025-01-11,2025,Q1,January,DEP-010,CUS-01752,RCAT-009,INV-000410,16962.38,Approved,REG-08
REV-020769,2025-01-11,2025,Q1,January,DEP-009,CUS-00510,RCAT-008,INV-013681,15216.79,Paid,REG-07
REV-020956,2025-01-11,2025,Q1,January,DEP-005,CUS-00192,RCAT-004,INV-010446,6268.96,Paid,REG-08
REV-021173,2025-01-11,2025,Q1,January,DEP-007,CUS-00357,RCAT-001,INV-002608,8803.34,Paid,REG-01
REV-021820,2025-01-11,2025,Q1,January,DEP-005,CUS-00999,RCAT-006,INV-000685,14789.19,Cancelled,REG-05
REV-023999,2025-01-11,2025,Q1,January,DEP-002,CUS-01369,RCAT-006,INV-004828,28202.29,Approved,REG-05
REV-024012,2025-01-11,2025,Q1,January,DEP-006,CUS-00135,RCAT-004,INV-003736,4968.75,Paid,REG-05
REV-024270,2025-01-11,2025,Q1,January,DEP-010,CUS-01469,RCAT-010,INV-002007,12234.31,Pending,REG-06
REV-024387,2025-01-11,2025,Q1,January,DEP-005,CUS-00703,RCAT-009,INV-007414,67519.86,Paid,REG-03
REV-024706,2025-01-11,2025,Q1,January,DEP-004,CUS-01921,RCAT-008,INV-002633,110747.96,Pending,REG-02
REV-024870,2025-01-11,2025,Q1,January,DEP-005,CUS-00611,RCAT-006,INV-008095,26980.03,Pending,REG-08
REV-000732,2025-01-12,2025,Q1,January,DEP-002,CUS-00599,RCAT-005,INV-009346,7030.27,Paid,REG-01
REV-001985,2025-01-12,2025,Q1,January,DEP-004,CUS-00551,RCAT-007,INV-009590,1653.12,Paid,REG-04
REV-004066,2025-01-12,2025,Q1,January,DEP-010,CUS-00304,RCAT-004,INV-008555,14322.78,Cancelled,REG-02
REV-004477,2025-01-12,2025,Q1,January,DEP-003,CUS-00213,RCAT-003,INV-001532,5288.82,Paid,REG-03
REV-005932,2025-01-12,2025,Q1,January,DEP-010,CUS-00888,RCAT-006,INV-006264,81439.58,Overdue,REG-07
REV-006631,2025-01-12,2025,Q1,January,DEP-005,CUS-00571,RCAT-007,INV-006469,36522.06,Pending,REG-08
REV-006860,2025-01-12,2025,Q1,January,DEP-002,CUS-01747,RCAT-008,INV-003678,13418.96,Approved,REG-08
REV-007232,2025-01-12,2025,Q1,January,DEP-008,CUS-01173,RCAT-003,INV-010986,15673.22,Paid,REG-02
REV-007911,2025-01-12,2025,Q1,January,DEP-008,CUS-01176,RCAT-010,INV-006634,19077.43,Paid,REG-05
REV-007984,2025-01-12,2025,Q1,January,DEP-010,CUS-01961,RCAT-005,INV-001639,34827.36,Overdue,REG-02
REV-008280,2025-01-12,2025,Q1,January,DEP-002,CUS-01228,RCAT-005,INV-011815,7003.6,Paid,REG-04
REV-008931,2025-01-12,2025,Q1,January,DEP-001,CUS-01562,RCAT-008,INV-008505,14350.99,Paid,REG-06
REV-009437,2025-01-12,2025,Q1,January,DEP-009,CUS-01772,RCAT-001,INV-006686,7128.75,Paid,REG-06
REV-009750,2025-01-12,2025,Q1,January,DEP-004,CUS-00409,RCAT-006,INV-012862,2873.8,Paid,REG-04
REV-010755,2025-01-12,2025,Q1,January,DEP-005,CUS-01376,RCAT-010,INV-004182,2002.47,Pending,REG-04
REV-011743,2025-01-12,2025,Q1,January,DEP-004,CUS-01163,RCAT-001,INV-013877,8663.48,Paid,REG-03
REV-013449,2025-01-12,2025,Q1,January,DEP-003,CUS-00982,RCAT-007,INV-005889,5309.77,Paid,REG-06
REV-014018,2025-01-12,2025,Q1,January,DEP-006,CUS-01441,RCAT-003,INV-001513,6692.86,Approved,REG-06
REV-014781,2025-01-12,2025,Q1,January,DEP-001,CUS-00319,RCAT-003,INV-005506,90276.5,Paid,REG-06
REV-015486,2025-01-12,2025,Q1,January,DEP-003,CUS-00719,RCAT-001,INV-003977,9154.56,Approved,REG-06
REV-016392,2025-01-12,2025,Q1,January,DEP-004,CUS-00703,RCAT-010,INV-001586,1361.47,Paid,REG-03
REV-017021,2025-01-12,2025,Q1,January,DEP-003,CUS-01560,RCAT-007,INV-005282,35972.54,Pending,REG-08
REV-018275,2025-01-12,2025,Q1,January,DEP-001,CUS-01012,RCAT-005,INV-001479,7990.15,Pending,REG-07
REV-018962,2025-01-12,2025,Q1,January,DEP-003,CUS-00967,RCAT-003,INV-010769,1566.22,Paid,REG-07
REV-019919,2025-01-12,2025,Q1,January,DEP-005,CUS-00500,RCAT-003,INV-000316,74561.08,Paid,REG-07
REV-020061,2025-01-12,2025,Q1,January,DEP-007,CUS-00486,RCAT-007,INV-007065,7218.87,Paid,REG-06
REV-020348,2025-01-12,2025,Q1,January,DEP-001,CUS-00211,RCAT-004,INV-001137,6659.63,Paid,REG-02
REV-020353,2025-01-12,2025,Q1,January,DEP-003,CUS-01854,RCAT-003,INV-006456,23193.13,Paid,REG-08
REV-020572,2025-01-12,2025,Q1,January,DEP-004,CUS-01310,RCAT-009,INV-004064,17641.09,Overdue,REG-07
REV-021461,2025-01-12,2025,Q1,January,DEP-008,CUS-00900,RCAT-008,INV-000085,16495.54,Overdue,REG-03
REV-021540,2025-01-12,2025,Q1,January,DEP-009,CUS-01089,RCAT-007,INV-011156,6073.91,Paid,REG-07
REV-023015,2025-01-12,2025,Q1,January,DEP-006,CUS-00897,RCAT-001,INV-000324,25742.74,Overdue,REG-02
REV-023293,2025-01-12,2025,Q1,January,DEP-006,CUS-00172,RCAT-003,INV-008108,7662.51,Pending,REG-01
REV-023969,2025-01-12,2025,Q1,January,DEP-004,CUS-01522,RCAT-001,INV-005373,40064.93,Pending,REG-06
REV-000315,2025-01-13,2025,Q1,January,DEP-004,CUS-00679,RCAT-004,INV-001020,57141.62,Paid,REG-04
REV-002474,2025-01-13,2025,Q1,January,DEP-003,CUS-00834,RCAT-006,INV-012314,1667.2,Pending,REG-02
REV-004365,2025-01-13,2025,Q1,January,DEP-008,CUS-01973,RCAT-002,INV-007162,11962.58,Paid,REG-08
REV-005266,2025-01-13,2025,Q1,January,DEP-002,CUS-01392,RCAT-002,INV-014018,32340.63,Paid,REG-01
REV-007856,2025-01-13,2025,Q1,January,DEP-003,CUS-01137,RCAT-009,INV-010908,8953.07,Paid,REG-03
REV-008255,2025-01-13,2025,Q1,January,DEP-008,CUS-00720,RCAT-006,INV-002863,2849.0,Pending,REG-06
REV-008544,2025-01-13,2025,Q1,January,DEP-004,CUS-01811,RCAT-010,INV-001387,8528.59,Overdue,REG-06
REV-008566,2025-01-13,2025,Q1,January,DEP-003,CUS-00957,RCAT-001,INV-001292,7491.83,Overdue,REG-01
REV-010118,2025-01-13,2025,Q1,January,DEP-005,CUS-00887,RCAT-010,INV-008195,17114.96,Paid,REG-05
REV-011261,2025-01-13,2025,Q1,January,DEP-004,CUS-00628,RCAT-004,INV-012502,22919.54,Paid,REG-05
REV-011554,2025-01-13,2025,Q1,January,DEP-010,CUS-01389,RCAT-001,INV-000410,205268.36,Paid,REG-05
REV-011861,2025-01-13,2025,Q1,January,DEP-005,CUS-01763,RCAT-008,INV-004232,31773.56,Paid,REG-04
REV-012130,2025-01-13,2025,Q1,January,DEP-008,CUS-01812,RCAT-009,INV-004100,8550.47,Pending,REG-04
REV-014146,2025-01-13,2025,Q1,January,DEP-009,CUS-01829,RCAT-003,INV-007701,25749.5,Approved,REG-07
REV-014441,2025-01-13,2025,Q1,January,DEP-004,CUS-01078,RCAT-004,INV-000398,20916.24,Paid,REG-08
REV-014645,2025-01-13,2025,Q1,January,DEP-009,CUS-01601,RCAT-007,INV-000782,41228.42,Paid,REG-06
REV-015354,2025-01-13,2025,Q1,January,DEP-006,CUS-00460,RCAT-009,INV-010896,2683.41,Approved,REG-03
REV-015490,2025-01-13,2025,Q1,January,DEP-002,CUS-01324,RCAT-007,INV-000721,18800.23,Paid,REG-02
REV-016411,2025-01-13,2025,Q1,January,DEP-004,CUS-00481,RCAT-004,INV-000038,4279.71,Paid,REG-08
REV-016569,2025-01-13,2025,Q1,January,DEP-009,CUS-01537,RCAT-010,INV-001799,6244.63,Pending,REG-01
REV-017196,2025-01-13,2025,Q1,January,DEP-010,CUS-01295,RCAT-009,INV-012770,14895.75,Paid,REG-06
REV-018013,2025-01-13,2025,Q1,January,DEP-004,CUS-01822,RCAT-009,INV-009000,13664.31,Paid,REG-02
REV-018596,2025-01-13,2025,Q1,January,DEP-005,CUS-01343,RCAT-002,INV-007208,20616.74,Pending,REG-05
REV-020029,2025-01-13,2025,Q1,January,DEP-008,CUS-01427,RCAT-007,INV-011052,1878.79,Paid,REG-03
REV-021516,2025-01-13,2025,Q1,January,DEP-003,CUS-01296,RCAT-003,INV-000826,7500.79,Paid,REG-07
REV-022816,2025-01-13,2025,Q1,January,DEP-010,CUS-00115,RCAT-009,INV-013234,31410.73,Pending,REG-06
REV-022837,2025-01-13,2025,Q1,January,DEP-006,CUS-00095,RCAT-009,INV-008731,8923.3,Overdue,REG-07
REV-023835,2025-01-13,2025,Q1,January,DEP-006,CUS-00434,RCAT-008,INV-000006,15709.65,Paid,REG-02
REV-002147,2025-01-14,2025,Q1,January,DEP-010,CUS-01098,RCAT-004,INV-014606,23054.93,Paid,REG-02
REV-002304,2025-01-14,2025,Q1,January,DEP-006,CUS-00162,RCAT-004,INV-006393,22444.77,Paid,REG-01
REV-004636,2025-01-14,2025,Q1,January,DEP-010,CUS-01842,RCAT-003,INV-008448,10746.2,Overdue,REG-03
REV-004964,2025-01-14,2025,Q1,January,DEP-006,CUS-01398,RCAT-009,INV-005030,12205.35,Paid,REG-07
REV-005527,2025-01-14,2025,Q1,January,DEP-010,CUS-00455,RCAT-008,INV-003378,7751.13,Paid,REG-07
REV-005796,2025-01-14,2025,Q1,January,DEP-004,CUS-01974,RCAT-001,INV-002761,38728.51,Paid,REG-08
REV-007875,2025-01-14,2025,Q1,January,DEP-002,CUS-01462,RCAT-005,INV-011481,9974.59,Paid,REG-08
REV-009353,2025-01-14,2025,Q1,January,DEP-005,CUS-00541,RCAT-010,INV-000238,2409.1,Paid,REG-05
REV-009743,2025-01-14,2025,Q1,January,DEP-005,CUS-01539,RCAT-001,INV-000620,2287.34,Pending,REG-05
REV-010361,2025-01-14,2025,Q1,January,DEP-002,CUS-00417,RCAT-006,INV-005179,38225.5,Paid,REG-03
REV-010908,2025-01-14,2025,Q1,January,DEP-010,CUS-00430,RCAT-003,INV-005377,15266.14,Paid,REG-02
REV-011082,2025-01-14,2025,Q1,January,DEP-001,CUS-00928,RCAT-004,INV-012836,27019.37,Overdue,REG-07
REV-012831,2025-01-14,2025,Q1,January,DEP-006,CUS-01634,RCAT-002,INV-009369,9920.55,Paid,REG-02
REV-013330,2025-01-14,2025,Q1,January,DEP-006,CUS-01088,RCAT-008,INV-008350,4145.32,Paid,REG-04
REV-014168,2025-01-14,2025,Q1,January,DEP-004,CUS-01600,RCAT-006,INV-013643,8723.51,Paid,REG-07
REV-014713,2025-01-14,2025,Q1,January,DEP-005,CUS-00697,RCAT-001,INV-010585,17820.35,Pending,REG-05
REV-015650,2025-01-14,2025,Q1,January,DEP-005,CUS-01105,RCAT-002,INV-000079,27351.77,Cancelled,REG-02
REV-015752,2025-01-14,2025,Q1,January,DEP-004,CUS-01012,RCAT-004,INV-004182,18783.54,Paid,REG-06
REV-016734,2025-01-14,2025,Q1,January,DEP-003,CUS-00828,RCAT-003,INV-004805,17531.44,Paid,REG-02
REV-018377,2025-01-14,2025,Q1,January,DEP-008,CUS-00140,RCAT-003,INV-000368,10979.81,Paid,REG-01
REV-018410,2025-01-14,2025,Q1,January,DEP-001,CUS-00080,RCAT-003,INV-008363,45887.53,Paid,REG-08
